variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
no_simd,0,0,1,0,0,0,0,59,5,763,350,3918.678720,3923.627259, 788.608887, 0.977000, 1.268056, 17761.664600, 14377, 12680.557069,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS350/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,350,4026.329006,5478.788680, 434.594904, 0.000000, 2.300993, 17756.379400, 14245, 23009.933885,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS350/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,375,3885.196807,3890.193467, 761.332762, 0.979130, 1.313486, 18880.097400, 15179, 13134.861003,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS375/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,375,3983.816089,3989.247570, 729.443191, 0.979130, 1.370909, 18880.097400, 15179, 13709.086764,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS375/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,375,4041.933582,4047.095494, 741.792675, 0.979130, 1.348086, 18880.097400, 15179, 13480.855686,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS375/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,375,4479.142734,4484.391810, 740.001626, 0.979130, 1.351348, 18880.097400, 15179, 13513.483828,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS375/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,375,4063.010826,5354.188144, 454.489867, 0.000000, 2.200269, 18874.981500, 15048, 22002.690743,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS375/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,375,4063.326055,4068.466255, 604.622313, 0.979130, 1.653925, 18880.097400, 15179, 16539.250664,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS375/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,375,3878.392643,3883.474283, 605.578769, 0.979130, 1.651313, 18880.097400, 15179, 16513.128458,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS375/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,375,4044.757237,4050.112425, 761.376848, 0.979130, 1.313410, 18880.097400, 15179, 13134.100452,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS375/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,375,3907.459248,3912.578278, 758.185027, 0.979130, 1.318939, 18880.097400, 15179, 13189.392616,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS375/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,375,3877.612356,5168.053762, 404.663922, 0.000000, 2.471186, 18874.981500, 15048, 24711.864503,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS375/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,400,3891.524580,3896.586633, 711.715709, 0.981010, 1.405055, 19990.465800, 15943, 14050.554001,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS400/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,400,3951.303715,3956.995980, 697.541961, 0.981010, 1.433606, 19990.465800, 15943, 14336.055123,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS400/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,400,4049.042410,4054.807283, 700.432146, 0.981010, 1.427690, 19990.465800, 15943, 14276.900427,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS400/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,400,3966.347849,3972.333419, 695.092913, 0.981010, 1.438657, 19990.465800, 15943, 14386.565901,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS400/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,400,3932.347440,5224.014213, 427.474555, 0.000000, 2.339321, 19985.326200, 15816, 23393.205228,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS400/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,400,4111.114255,4116.720067, 481.614533, 0.981010, 2.076349, 19990.465800, 15943, 20763.493033,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS400/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,400,3912.302676,3918.457576, 700.657471, 0.981010, 1.427231, 19990.465800, 15943, 14272.309106,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS400/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,400,4109.349367,4114.558990, 720.296480, 0.981010, 1.388317, 19990.465800, 15943, 13883.172111,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS400/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,400,4607.124710,4612.960938, 706.747621, 0.981010, 1.414932, 19990.465800, 15943, 14149.322475,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS400/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,400,3886.207449,5292.418333, 385.653045, 0.000000, 2.593004, 19985.326200, 15816, 25930.042913,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS400/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,425,3875.189017,3880.905027, 671.922065, 0.982750, 1.488268, 21093.429900, 16854, 14882.678389,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS425/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,425,4736.362099,4741.780907, 668.410671, 0.982750, 1.496086, 21093.429900, 16854, 14960.862292,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS425/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,425,4437.755845,4445.272812, 620.572242, 0.982750, 1.611416, 21093.429900, 16854, 16114.159345,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS425/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,425,3916.911037,3922.825292, 663.620736, 0.982750, 1.506885, 21093.429900, 16854, 15068.847998,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS425/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,425,4594.713931,5988.942877, 401.024219, 0.000000, 2.493615, 21087.928300, 16727, 24936.149777,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS425/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,425,4154.234332,4160.005246, 524.665170, 0.982750, 1.905977, 21093.429900, 16854, 19059.774814,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS425/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,425,4213.711213,4218.991478, 676.229549, 0.982750, 1.478788, 21093.429900, 16854, 14787.877904,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS425/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,425,3905.368519,3910.483292, 545.860741, 0.982750, 1.831969, 21093.429900, 16854, 18319.690800,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS425/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,425,3901.816579,3906.927204, 676.128766, 0.982750, 1.479008, 21093.429900, 16854, 14790.082164,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS425/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,425,3948.242711,5380.784503, 364.011506, 0.000000, 2.747166, 21087.928300, 16727, 27471.659086,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS425/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,450,3918.079193,3923.387181, 634.570093, 0.984130, 1.575870, 22187.134200, 17689, 15758.700429,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS450/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,450,3890.820013,3896.756891, 620.598772, 0.984130, 1.611347, 22187.134200, 17689, 16113.470485,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS450/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,450,4363.177822,4369.036340, 636.457191, 0.984130, 1.571198, 22187.134200, 17689, 15711.975832,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS450/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,450,4628.634064,4634.140488, 633.523883, 0.984130, 1.578472, 22187.134200, 17689, 15784.724562,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS450/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,450,3886.979428,5327.122995, 381.844235, 0.000000, 2.618869, 22181.763100, 17563, 26188.689229,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS450/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,450,4139.713215,4145.397114, 512.107649, 0.984130, 1.952714, 22187.134200, 17689, 19527.144367,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS450/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,450,3944.061076,3949.140903, 514.020284, 0.984130, 1.945449, 22187.134200, 17689, 19454.485179,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS450/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,450,4063.872734,4070.224977, 642.942181, 0.984130, 1.555350, 22187.134200, 17689, 15553.498111,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS450/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,450,3896.975004,3902.607554, 615.822772, 0.984130, 1.623844, 22187.134200, 17689, 16238.438164,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS450/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,450,3899.923720,5361.174825, 343.358311, 0.000000, 2.912409, 22181.763100, 17563, 29124.094831,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS450/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,475,3909.479782,3915.090646, 615.489583, 0.985530, 1.624723, 23272.199300, 18466, 16247.228665,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS475/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,475,4277.374709,4284.629118, 559.280203, 0.985530, 1.788013, 23272.199300, 18466, 17880.125095,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS475/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,475,4141.537646,4147.491917, 586.620814, 0.985530, 1.704679, 23272.199300, 18466, 17046.786890,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS475/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,475,3900.389799,3905.599791, 587.142594, 0.985530, 1.703164, 23272.199300, 18466, 17031.637805,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS475/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,475,3928.280870,5357.271060, 282.827529, 0.000000, 3.535724, 23266.813000, 18340, 35357.237088,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS475/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,475,4345.238547,4351.674267, 491.324069, 0.985530, 2.035317, 23272.199300, 18466, 20353.165322,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS475/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,475,3925.136022,3930.554239, 590.040174, 0.985530, 1.694800, 23272.199300, 18466, 16947.998534,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS475/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,475,4000.310768,4005.382620, 610.844334, 0.985530, 1.637078, 23272.199300, 18466, 16370.782940,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS475/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,475,3915.519810,3921.051482, 598.849816, 0.985530, 1.669868, 23272.199300, 18466, 16698.677586,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS475/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,475,4576.413474,5988.458125, 331.798340, 0.000000, 3.013879, 23266.813000, 18340, 30138.788540,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS475/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,500,3898.596516,3903.735485, 544.214971, 0.986780, 1.837509, 24347.661600, 19198, 18375.091708,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS500/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,500,3884.815561,3890.512023, 492.582682, 0.986780, 2.030116, 24347.661600, 19198, 20301.160317,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS500/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,500,4316.836656,4322.662152, 556.190173, 0.986780, 1.797946, 24347.661600, 19198, 17979.461850,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS500/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,500,4025.662472,4031.490924, 553.142139, 0.986780, 1.807854, 24347.661600, 19198, 18078.535854,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS500/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,500,3951.898562,5383.215380, 336.764073, 0.000000, 2.969438, 24341.842500, 19072, 29694.378982,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS500/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,500,4316.301365,4322.278339, 433.843578, 0.986780, 2.304978, 24347.661600, 19198, 23049.782240,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS500/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,500,4982.808166,4989.257453, 545.771537, 0.986780, 1.832269, 24347.661600, 19198, 18322.685081,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS500/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,500,3991.139718,3996.536754, 575.501601, 0.986780, 1.737615, 24347.661600, 19198, 17376.146282,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS500/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,500,4225.082961,4230.416067, 548.141011, 0.986780, 1.824348, 24347.661600, 19198, 18243.480775,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS500/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,500,4037.136564,5481.016545, 287.905394, 0.000000, 3.473363, 24341.842500, 19072, 34733.632032,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS500/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,525,3815.969585,3820.883138, 549.506697, 0.987810, 1.819814, 25416.371800, 19784, 18198.140375,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS525/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,525,3907.619274,3912.675897, 548.066219, 0.987810, 1.824597, 25416.371800, 19784, 18245.970386,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS525/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,525,4172.097393,4177.471486, 444.864541, 0.987810, 2.247875, 25416.371800, 19784, 22478.752715,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS525/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,525,3886.204220,3891.594334, 553.163596, 0.987810, 1.807783, 25416.371800, 19784, 18077.834609,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS525/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,525,4757.163292,6158.966570, 323.330313, 0.000000, 3.092812, 25410.468200, 19658, 30928.124000,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS525/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,525,4100.744540,4106.553385, 454.658131, 0.987810, 2.199455, 25416.371800, 19784, 21994.547811,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS525/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,525,3854.406380,3860.054542, 543.817010, 0.987810, 1.838854, 25416.371800, 19784, 18388.538465,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS525/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,525,4551.556089,4557.761855, 548.792909, 0.987810, 1.822181, 25416.371800, 19784, 18221.809785,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS525/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,525,3873.251010,3878.461593, 545.801197, 0.987810, 1.832169, 25416.371800, 19784, 18321.689378,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS525/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,525,3932.846343,5358.226927, 301.354693, 0.000000, 3.318349, 25410.468200, 19658, 33183.488588,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS525/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,550,3841.311297,3846.505419, 519.168892, 0.988730, 1.926155, 26480.371900, 20440, 19261.554662,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS550/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,550,3853.992337,3859.411373, 520.414487, 0.988730, 1.921545, 26480.371900, 20440, 19215.452796,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS550/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,550,4082.819562,4088.512129, 518.418984, 0.988730, 1.928942, 26480.371900, 20440, 19289.417082,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS550/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,550,3810.751049,3816.135492, 516.226018, 0.988730, 1.937136, 26480.371900, 20440, 19371.359925,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS550/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,550,3898.365604,5346.981973, 317.725967, 0.000000, 3.147366, 26474.970700, 20315, 31473.662969,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS550/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,550,4084.834323,4089.719902, 378.202247, 0.988730, 2.644088, 26480.371900, 20440, 26440.879415,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS550/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,550,3840.174104,3845.111141, 525.880224, 0.988730, 1.901574, 26480.371900, 20440, 19015.736920,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS550/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,550,3866.498449,3872.732649, 528.734713, 0.988730, 1.891308, 26480.371900, 20440, 18913.076348,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS550/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,550,4452.117498,4457.288727, 524.012895, 0.988730, 1.908350, 26480.371900, 20440, 19083.499862,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS550/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,550,3840.486623,5251.711104, 236.414343, 0.000000, 4.229862, 26474.970700, 20315, 42298.618089,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS550/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,575,3869.340101,3875.022397, 503.143992, 0.989520, 1.987503, 27537.305000, 21111, 19875.026153,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS575/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,575,3972.004291,3978.316709, 486.454598, 0.989520, 2.055690, 27537.305000, 21111, 20556.903037,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS575/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,575,4145.355296,4151.115680, 499.424069, 0.989520, 2.002306, 27537.305000, 21111, 20023.063815,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS575/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,575,4624.414158,4629.639449, 513.008669, 0.989520, 1.949285, 27537.305000, 21111, 19492.847994,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS575/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,575,3920.213361,5342.403760, 303.776193, 0.000000, 3.291897, 27531.718900, 20987, 32918.971996,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS575/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,575,4091.230099,4096.236557, 414.841130, 0.989520, 2.410561, 27537.305000, 21111, 24105.613637,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS575/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,575,4159.578525,4165.334460, 436.493011, 0.989520, 2.290987, 27537.305000, 21111, 22909.874282,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS575/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,575,3862.136733,3867.493593, 459.174890, 0.989520, 2.177819, 27537.305000, 21111, 21778.194380,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS575/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,575,3890.460154,3895.689033, 483.630379, 0.989520, 2.067695, 27537.305000, 21111, 20676.947600,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS575/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,575,3926.747143,5390.969321, 273.661701, 0.000000, 3.654147, 27531.718900, 20987, 36541.466962,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS575/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,600,3932.846209,3937.796651, 399.075125, 0.990200, 2.505794, 28584.990200, 21819, 25057.938681,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS600/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,600,3959.339830,3964.977481, 488.330279, 0.990200, 2.047794, 28584.990200, 21819, 20477.943784,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS600/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,600,4238.079246,4243.290903, 407.955194, 0.990200, 2.451250, 28584.990200, 21819, 24512.495857,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS600/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,600,3943.445031,3948.412965, 474.687132, 0.990200, 2.106651, 28584.990200, 21819, 21066.507453,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS600/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,600,4728.806403,6118.908596, 291.105120, 0.000000, 3.435185, 28579.407200, 21696, 34351.851976,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS600/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,600,4180.974517,4186.839399, 392.931413, 0.990200, 2.544973, 28584.990200, 21819, 25449.734172,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS600/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,600,3956.761690,3962.020094, 467.949608, 0.990200, 2.136982, 28584.990200, 21819, 21369.822376,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS600/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,600,4673.003995,4679.755934, 469.354917, 0.990200, 2.130584, 28584.990200, 21819, 21305.838393,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS600/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,600,3940.081106,3945.312810, 481.094905, 0.990200, 2.078592, 28584.990200, 21819, 20785.919585,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS600/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,600,3957.059399,5419.425673, 266.748545, 0.000000, 3.748849, 28579.407200, 21696, 37488.489354,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS600/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,625,3897.755484,3903.077198, 449.300507, 0.990860, 2.225682, 29628.460700, 22576, 22256.818855,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS625/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,625,4536.114400,4542.028726, 463.144788, 0.990860, 2.159152, 29628.460700, 22576, 21591.520112,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS625/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,625,4189.752639,4195.651374, 465.688445, 0.990860, 2.147358, 29628.460700, 22576, 21473.584140,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS625/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,625,3988.345308,3993.544581, 461.438504, 0.990860, 2.167136, 29628.460700, 22576, 21671.360141,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS625/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,625,3924.327149,5362.751238, 229.789567, 0.000000, 4.351808, 29622.565200, 22454, 43518.076768,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS625/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,625,4226.634676,4232.901688, 382.318331, 0.990860, 2.615621, 29628.460700, 22576, 26156.213770,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS625/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,625,4007.452300,4012.668916, 454.418466, 0.990860, 2.200615, 29628.460700, 22576, 22006.147978,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS625/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,625,3898.376541,3904.261881, 401.039962, 0.990860, 2.493517, 29628.460700, 22576, 24935.170955,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS625/no_reorder/run_stdout_1.log,1
