variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
full,0,0,0,0,0,0,0,80,11,1301,1260,4630.647828,4637.222141, 177.139507, 0.998620, 5.645268, 64652.207600, 45491, 56452.680490,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1260/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1260,4384.374491,4390.018617, 192.383488, 0.998620, 5.197951, 64652.207600, 45491, 51979.513032,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1260/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1260,4550.005640,4556.478641, 163.509264, 0.998620, 6.115861, 64652.207600, 45491, 61158.614226,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1260/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1260,4503.888217,4509.194817, 175.237937, 0.998620, 5.706527, 64652.207600, 45491, 57065.268936,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1260/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1260,4448.761369,4454.204346, 172.120899, 0.998620, 5.809870, 64652.207600, 45491, 58098.697167,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1260/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1260,2623.804029,4475.761142, 186.959485, 0.998620, 5.348752, 64652.207600, 45491, 53487.524261,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1260/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1280,2571.698650,4439.247254, 189.162457, 0.998660, 5.286461, 65518.436300, 46091, 52864.612633,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1280/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1280,4698.143838,4704.615160, 179.308436, 0.998660, 5.576982, 65518.436300, 46091, 55769.824531,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1280/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1280,4735.046526,4740.548417, 175.192810, 0.998660, 5.707997, 65518.436300, 46091, 57079.968101,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1280/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1280,4436.048356,4441.387607, 170.888317, 0.998660, 5.851775, 65518.436300, 46091, 58517.751186,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1280/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1280,4609.371960,4614.778284, 142.078364, 0.998660, 7.038369, 65518.436300, 46091, 70383.693185,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1280/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1280,4533.680623,4540.067357, 189.029336, 0.998660, 5.290184, 65518.436300, 46091, 52901.841575,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1280/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1280,4392.678224,4398.161980, 185.936450, 0.998660, 5.378182, 65518.436300, 46091, 53781.816426,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1280/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1280,4700.358697,4706.441780, 179.426027, 0.998660, 5.573327, 65518.436300, 46091, 55733.274343,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1280/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1300,2773.534632,4677.690237, 165.222860, 0.998700, 6.052431, 66380.470700, 46543, 60524.312349,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1300/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1300,2549.341305,4432.694128, 189.798684, 0.998700, 5.268740, 66380.470700, 46543, 52687.404279,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1300/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1300,4394.418462,4399.868697, 185.655707, 0.998700, 5.386314, 66380.470700, 46543, 53863.143455,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1300/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1300,2750.214824,4650.698358, 176.045289, 0.998700, 5.680356, 66380.470700, 46543, 56803.564751,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1300/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1300,4456.411902,4461.662975, 149.713669, 0.998700, 6.679417, 66380.470700, 46543, 66794.168069,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1300/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1300,2858.611601,4727.769648, 176.867333, 0.998700, 5.653955, 66380.470700, 46543, 56539.553450,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1300/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1300,4402.548352,4407.995108, 186.393344, 0.998700, 5.364998, 66380.470700, 46543, 53649.984397,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1300/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1300,4487.978851,4493.454839, 161.494826, 0.998700, 6.192149, 66380.470700, 46543, 61921.488527,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1300/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1320,3877.627121,4351.531130, 181.405637, 0.998730, 5.512508, 67242.738200, 46982, 55125.078696,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1320/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1320,3605.818341,4160.163921, 177.931552, 0.998730, 5.620139, 67242.738200, 46982, 56201.386796,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1320/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1320,4573.493367,4579.062009, 168.827820, 0.998730, 5.923194, 67242.738200, 46982, 59231.944288,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1320/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1320,4210.177246,4215.280708, 181.228618, 0.998730, 5.517892, 67242.738200, 46982, 55178.923094,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1320/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1320,4419.456801,4424.975509, 159.451201, 0.998730, 6.271511, 67242.738200, 46982, 62715.112449,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1320/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1320,4322.332081,4327.568983, 175.396594, 0.998730, 5.701365, 67242.738200, 46982, 57013.649992,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1320/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1320,4326.056677,4331.017045, 168.739344, 0.998730, 5.926300, 67242.738200, 46982, 59263.001432,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1320/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1320,4343.815411,4349.112945, 188.196940, 0.998730, 5.313583, 67242.738200, 46982, 53135.826698,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1320/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1340,4118.000580,4123.012965, 195.758046, 0.998760, 5.108347, 68099.495500, 47611, 51083.468643,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1340/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1340,4233.839639,4239.023964, 175.128952, 0.998760, 5.710078, 68099.495500, 47611, 57100.781301,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1340/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1340,3902.016528,4459.570998, 180.356329, 0.998760, 5.544579, 68099.495500, 47611, 55445.794642,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1340/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1340,4143.264484,4148.308622, 195.309021, 0.998760, 5.120091, 68099.495500, 47611, 51200.912117,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1340/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1340,4248.402069,4255.712655, 153.801711, 0.998760, 6.501878, 68099.495500, 47611, 65018.782713,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1340/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1340,4149.448046,4154.505924, 181.970052, 0.998760, 5.495410, 68099.495500, 47611, 54954.097481,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1340/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1340,4127.418967,4132.335355, 174.273318, 0.998760, 5.738113, 68099.495500, 47611, 57381.130547,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1340/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1340,4178.624943,4183.806852, 190.829324, 0.998760, 5.240285, 68099.495500, 47611, 52402.847727,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1340/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1360,4117.185908,4122.370271, 190.475882, 0.998770, 5.250009, 68952.541000, 48275, 52500.085047,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1360/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1360,4126.304286,4131.482208, 180.466751, 0.998770, 5.541187, 68952.541000, 48275, 55411.869076,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1360/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1360,4232.650292,4237.724245, 175.153567, 0.998770, 5.709276, 68952.541000, 48275, 57092.756640,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1360/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1360,4134.036323,4139.038250, 178.391998, 0.998770, 5.605633, 68952.541000, 48275, 56056.325999,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1360/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1360,4246.422014,4251.407662, 141.889511, 0.998770, 7.047737, 68952.541000, 48275, 70477.373176,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1360/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1360,4118.617360,4123.621993, 193.368750, 0.998770, 5.171466, 68952.541000, 48275, 51714.664328,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1360/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1360,4166.720226,4171.926982, 189.694023, 0.998770, 5.271647, 68952.541000, 48275, 52716.473924,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1360/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1360,4269.937356,4275.181843, 171.697889, 0.998770, 5.824183, 68952.541000, 48275, 58241.834159,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1360/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1380,4359.525207,4364.724321, 181.089129, 0.998800, 5.522143, 69805.029600, 48860, 55221.426393,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1380/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1380,4321.853199,4327.008060, 174.469521, 0.998800, 5.731660, 69805.029600, 48860, 57316.601374,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1380/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1380,4184.309785,4189.435925, 185.714621, 0.998800, 5.384606, 69805.029600, 48860, 53846.056762,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1380/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1380,4246.366160,4251.434709, 162.587447, 0.998800, 6.150536, 69805.029600, 48860, 61505.363154,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1380/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1380,4218.795219,4223.925642, 146.861487, 0.998800, 6.809137, 69805.029600, 48860, 68091.371200,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1380/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1380,4242.161837,4247.155951, 175.875787, 0.998800, 5.685831, 69805.029600, 48860, 56858.309924,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1380/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1380,4316.731866,4322.846487, 187.721345, 0.998800, 5.327045, 69805.029600, 48860, 53270.447331,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1380/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1380,4266.410518,4271.360256, 161.259795, 0.998800, 6.201174, 69805.029600, 48860, 62011.736887,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1380/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1400,4223.452783,4229.225749, 155.559457, 0.998860, 6.428410, 70654.440300, 49286, 64284.102115,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1400/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1400,4321.123833,4326.842665, 176.247896, 0.998860, 5.673827, 70654.440300, 49286, 56738.265939,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1400/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1400,4109.051781,4114.207832, 183.994798, 0.998860, 5.434936, 70654.440300, 49286, 54349.362772,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1400/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1400,4830.706804,4836.567368, 172.677142, 0.998860, 5.791154, 70654.440300, 49286, 57911.544682,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1400/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1400,4206.775784,4211.767320, 157.040283, 0.998860, 6.367793, 70654.440300, 49286, 63677.928857,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1400/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1400,4233.880046,4239.072655, 168.660136, 0.998860, 5.929083, 70654.440300, 49286, 59290.833389,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1400/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1400,4391.008382,4397.382188, 169.483613, 0.998860, 5.900275, 70654.440300, 49286, 59002.754332,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1400/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1400,4122.298099,4127.314254, 170.986699, 0.998860, 5.848408, 70654.440300, 49286, 58484.081336,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1400/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1420,4216.207587,4221.869808, 158.587667, 0.998880, 6.305661, 71502.679300, 49723, 63056.605875,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1420/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1420,4632.046507,4637.439175, 165.724191, 0.998880, 6.034122, 71502.679300, 49723, 60341.220805,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1420/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1420,4415.892742,4421.981213, 181.633018, 0.998880, 5.505607, 71502.679300, 49723, 55056.069171,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1420/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1420,4136.342733,4141.475368, 177.132117, 0.998880, 5.645504, 71502.679300, 49723, 56455.035881,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1420/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1420,4150.864394,4156.005463, 154.669522, 0.998880, 6.465398, 71502.679300, 49723, 64653.978954,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1420/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1420,4137.021472,4143.409478, 180.834503, 0.998880, 5.529918, 71502.679300, 49723, 55299.181478,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1420/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1420,4311.159229,4316.906235, 162.015934, 0.998880, 6.172232, 71502.679300, 49723, 61722.324027,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1420/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1420,4164.731183,4170.433281, 170.645198, 0.998880, 5.860112, 71502.679300, 49723, 58601.121761,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1420/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1440,4091.332370,4096.468231, 168.165414, 0.998910, 5.946526, 72345.867600, 50358, 59465.259689,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1440/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1440,4271.378218,4277.233969, 163.822471, 0.998910, 6.104169, 72345.867600, 50358, 61041.686985,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1440/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1440,4324.493457,4329.620925, 154.173037, 0.998910, 6.486218, 72345.867600, 50358, 64862.184884,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1440/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1440,4112.769737,4117.862660, 181.593773, 0.998910, 5.506797, 72345.867600, 50358, 55067.967565,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1440/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1440,4320.315130,4325.802823, 147.726722, 0.998910, 6.769256, 72345.867600, 50358, 67692.560185,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1440/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1440,4332.847098,4338.308539, 178.456477, 0.998910, 5.603607, 72345.867600, 50358, 56036.072180,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1440/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1440,4168.453627,4173.582228, 177.611312, 0.998910, 5.630272, 72345.867600, 50358, 56302.720055,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1440/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1440,4144.820915,4150.065590, 170.433486, 0.998910, 5.867392, 72345.867600, 50358, 58673.915716,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1440/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1460,4159.636903,4164.669218, 165.703558, 0.998930, 6.034873, 73186.184700, 50830, 60348.734230,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1460/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1460,4172.498413,4177.724683, 177.639499, 0.998930, 5.629379, 73186.184700, 50830, 56293.786414,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1460/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1460,4399.262034,4404.556710, 145.996302, 0.998930, 6.849489, 73186.184700, 50830, 68494.885808,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1460/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1460,4164.644261,4169.830524, 176.489619, 0.998930, 5.666056, 73186.184700, 50830, 56660.556254,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1460/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1460,4290.346194,4295.512542, 140.380422, 0.998930, 7.123500, 73186.184700, 50830, 71235.004721,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1460/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1460,4168.421623,4173.551254, 176.002141, 0.998930, 5.681749, 73186.184700, 50830, 56817.490687,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1460/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1460,4270.055159,4275.540977, 177.594624, 0.998930, 5.630801, 73186.184700, 50830, 56308.010713,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1460/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1460,4399.922062,4404.930871, 154.773458, 0.998930, 6.461056, 73186.184700, 50830, 64610.561471,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1460/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1480,4161.527049,4166.347670, 164.698671, 0.998960, 6.071694, 74026.391300, 51373, 60716.944146,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1480/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1480,4132.798962,4137.858614, 175.761342, 0.998960, 5.689533, 74026.391300, 51373, 56895.332429,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1480/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1480,4157.204806,4162.390557, 156.907569, 0.998960, 6.373179, 74026.391300, 51373, 63731.788667,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1480/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1480,4292.235623,4297.919348, 162.102984, 0.998960, 6.168918, 74026.391300, 51373, 61689.179019,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1480/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1480,4297.448280,4303.555033, 137.276001, 0.998960, 7.284594, 74026.391300, 51373, 72845.944687,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1480/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1480,4315.750833,4320.871282, 158.223519, 0.998960, 6.320173, 74026.391300, 51373, 63201.729035,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1480/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1480,4133.561198,4138.796285, 172.035389, 0.998960, 5.812758, 74026.391300, 51373, 58127.575161,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1480/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1480,4221.294514,4227.445791, 150.875679, 0.998960, 6.627973, 74026.391300, 51373, 66279.734804,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1480/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,1500,4301.105807,4306.319918, 147.488973, 0.998980, 6.780168, 74863.559500, 51846, 67801.679146,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1500/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,1500,4328.065493,4334.643259, 162.056091, 0.998980, 6.170703, 74863.559500, 51846, 61707.029387,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1500/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,1500,4632.830021,4639.567666, 163.900579, 0.998980, 6.101260, 74863.559500, 51846, 61012.597128,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1500/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,1500,4367.745586,4372.818058, 147.596966, 0.998980, 6.775207, 74863.559500, 51846, 67752.070278,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1500/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,1500,4179.902765,4185.371993, 145.039856, 0.998980, 6.894657, 74863.559500, 51846, 68946.565961,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1500/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,1500,4416.317217,4421.738162, 156.944388, 0.998980, 6.371684, 74863.559500, 51846, 63716.836938,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1500/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,1500,4378.514877,4383.739127, 167.697186, 0.998980, 5.963129, 74863.559500, 51846, 59631.292889,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1500/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,1500,4302.034831,4307.820305, 153.814539, 0.998980, 6.501336, 74863.559500, 51846, 65013.360164,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS1500/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,300,4324.130615,4329.693194, 802.066147, 0.978080, 1.246780, 18528.350500, 14900, 12467.799615,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS300/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,300,4482.379697,4488.319442, 799.433546, 0.978080, 1.250886, 18528.350500, 14900, 12508.857121,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS300/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,300,4402.890860,4408.274260, 816.395744, 0.978080, 1.224896, 18528.350500, 14900, 12248.961454,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS300/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,300,4330.888287,4336.091491, 747.508115, 0.978080, 1.337778, 18528.350500, 14900, 13377.781193,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS300/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,300,4378.344802,4384.358148, 630.782343, 0.978080, 1.585333, 18528.350500, 14900, 15853.328971,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS300/no_prefetch/run_stdout_1.log,1
