variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
no_pruning,0,0,0,1,0,0,0,59,5,763,585,4055.257786,4060.488928, 529.532064, 0.989760, 1.888460, 27957.872600, 21400, 18884.597710,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS585/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,585,3688.323015,3693.377453, 529.845790, 0.989760, 1.887342, 27957.872600, 21400, 18873.415973,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS585/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,585,3859.496376,3864.599988, 526.074884, 0.989760, 1.900870, 27957.872600, 21400, 19008.700660,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS585/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,585,3710.977358,5033.608121, 233.393116, 0.000000, 4.284617, 27952.332800, 21277, 42846.165180,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS585/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,590,3712.607199,3717.312257, 522.591768, 0.989940, 1.913540, 28167.637700, 21545, 19135.395174,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS590/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,590,3685.964372,3690.766162, 508.804088, 0.989940, 1.965393, 28167.637700, 21545, 19653.930132,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS590/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,590,4115.684074,4121.724987, 525.376745, 0.989940, 1.903396, 28167.637700, 21545, 19033.960087,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS590/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,590,4015.435802,4020.975438, 517.642443, 0.989940, 1.931835, 28167.637700, 21545, 19318.354071,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS590/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,590,3753.155389,5267.253713, 310.941486, 0.000000, 3.216039, 28162.320200, 21422, 32160.391697,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS590/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,590,3874.454105,3879.520828, 432.528441, 0.989940, 2.311987, 28167.637700, 21545, 23119.866911,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS590/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,590,3965.922254,3970.884664, 445.781750, 0.989940, 2.243250, 28167.637700, 21545, 22432.502019,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS590/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,590,3708.824321,3713.809459, 521.442234, 0.989940, 1.917758, 28167.637700, 21545, 19177.579703,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS590/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,590,3826.898619,3832.256139, 529.657897, 0.989940, 1.888011, 28167.637700, 21545, 18880.111220,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS590/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,590,3717.777235,5059.918031, 290.333786, 0.000000, 3.444312, 28162.320200, 21422, 34443.115086,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS590/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,595,3729.637967,3734.603878, 513.333135, 0.990080, 1.948053, 28377.227600, 21681, 19480.527005,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS595/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,595,3769.034852,3774.051709, 517.163973, 0.990080, 1.933623, 28377.227600, 21681, 19336.227050,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS595/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,595,3817.362798,3822.790387, 503.021294, 0.990080, 1.987987, 28377.227600, 21681, 19879.874120,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS595/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,595,3699.560653,3704.394174, 513.812627, 0.990080, 1.946235, 28377.227600, 21681, 19462.347689,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS595/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,595,4645.171135,5876.118626, 306.645557, 0.000000, 3.261094, 28371.579700, 21558, 32610.940436,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS595/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,595,3713.087034,3718.069973, 430.665253, 0.990080, 2.321989, 28377.227600, 21681, 23219.890438,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS595/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,595,3835.559374,3840.611453, 518.657635, 0.990080, 1.928054, 28377.227600, 21681, 19280.541405,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS595/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,595,3737.181884,3742.198371, 446.224260, 0.990080, 2.241026, 28377.227600, 21681, 22410.256234,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS595/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,595,3728.965815,3733.973876, 521.067512, 0.990080, 1.919137, 28377.227600, 21681, 19191.371123,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS595/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,595,3841.973515,5071.382092, 283.587990, 0.000000, 3.526242, 28371.579700, 21558, 35262.424216,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS595/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,600,3737.066995,3741.985727, 511.495557, 0.990200, 1.955051, 28584.990200, 21819, 19550.511957,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS600/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,600,3722.874558,3728.000643, 505.319894, 0.990200, 1.978944, 28584.990200, 21819, 19789.444489,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS600/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,600,3808.707755,3813.664918, 506.618801, 0.990200, 1.973871, 28584.990200, 21819, 19738.706869,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS600/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,600,3729.275574,3734.450140, 509.301749, 0.990200, 1.963473, 28584.990200, 21819, 19634.725407,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS600/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,600,3753.307315,4974.191452, 308.492107, 0.000000, 3.241574, 28579.407200, 21696, 32415.740264,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS600/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,600,4030.664386,4035.498277, 378.467066, 0.990200, 2.642238, 28584.990200, 21819, 26422.378330,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS600/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,600,4016.973965,4021.975620, 518.662137, 0.990200, 1.928037, 28584.990200, 21819, 19280.374044,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS600/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,600,3682.240190,3687.034607, 511.028955, 0.990200, 1.956836, 28584.990200, 21819, 19568.362807,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS600/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,600,3749.321950,3754.466789, 507.052346, 0.990200, 1.972183, 28584.990200, 21819, 19721.829668,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS600/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,600,3687.410265,4918.819602, 236.931448, 0.000000, 4.220630, 28579.407200, 21696, 42206.300904,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS600/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,605,3930.109267,3935.087055, 511.543388, 0.990310, 1.954868, 28795.251000, 22052, 19548.683905,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS605/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,605,3650.205068,3655.104819, 501.762782, 0.990310, 1.992974, 28795.251000, 22052, 19929.736444,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS605/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,605,4001.879608,4007.238523, 501.731290, 0.990310, 1.993099, 28795.251000, 22052, 19930.987379,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS605/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,605,3898.224412,3904.768918, 469.368394, 0.990310, 2.130523, 28795.251000, 22052, 21305.226607,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS605/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,605,3657.755034,4897.416132, 299.467808, 0.000000, 3.339257, 28789.521400, 21930, 33392.570884,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS605/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,605,3793.973003,3798.897446, 418.930156, 0.990310, 2.387033, 28795.251000, 22052, 23870.327426,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS605/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,605,3710.903055,3716.109893, 507.891071, 0.990310, 1.968926, 28795.251000, 22052, 19689.261292,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS605/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,605,3675.559527,3680.567003, 506.361312, 0.990310, 1.974874, 28795.251000, 22052, 19748.744155,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS605/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,605,3652.910087,3657.875442, 502.959357, 0.990310, 1.988232, 28795.251000, 22052, 19882.322208,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS605/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,605,3732.787286,4956.483651, 280.196408, 0.000000, 3.568925, 28789.521400, 21930, 35689.251252,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS605/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,610,3659.520953,3664.480300, 501.864907, 0.990440, 1.992568, 29003.580700, 22174, 19925.680935,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS610/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,610,3985.626594,3990.549824, 502.014139, 0.990440, 1.991976, 29003.580700, 22174, 19919.757670,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS610/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,610,4037.793849,4042.788620, 489.067654, 0.990440, 2.044707, 29003.580700, 22174, 20447.068853,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS610/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,610,3658.522090,3663.542994, 495.046478, 0.990440, 2.020012, 29003.580700, 22174, 20200.123505,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS610/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,610,3690.565551,4925.144001, 248.036293, 0.000000, 4.031668, 28998.094500, 22052, 40316.680516,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS610/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,610,3727.375785,3732.382007, 417.212374, 0.990440, 2.396861, 29003.580700, 22174, 23968.608394,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS610/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,610,3641.966716,3646.843605, 495.607936, 0.990440, 2.017724, 29003.580700, 22174, 20177.239453,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS610/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,610,3954.108244,3959.062362, 435.250028, 0.990440, 2.297530, 29003.580700, 22174, 22975.300050,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS610/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,610,3650.034151,3654.941446, 494.257325, 0.990440, 2.023238, 29003.580700, 22174, 20232.375917,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS610/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,610,3694.268604,4954.372759, 276.995995, 0.000000, 3.610160, 28998.094500, 22052, 36101.604963,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS610/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,615,3680.534206,3685.692897, 494.497777, 0.990610, 2.022254, 29212.610900, 22317, 20222.537826,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS615/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,615,3662.093634,3666.976133, 499.795456, 0.990610, 2.000819, 29212.610900, 22317, 20008.185092,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS615/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,615,3806.087739,3811.134203, 503.441388, 0.990610, 1.986329, 29212.610900, 22317, 19863.285436,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS615/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,615,3691.349446,3696.152739, 496.031267, 0.990610, 2.016002, 29212.610900, 22317, 20160.019453,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS615/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,615,3666.367162,4919.516783, 296.529916, 0.000000, 3.372341, 29207.129500, 22195, 33723.410191,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS615/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,615,3781.601600,3786.977707, 363.679511, 0.990610, 2.749674, 29212.610900, 22317, 27496.737356,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS615/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,615,3702.050927,3707.188102, 490.893802, 0.990610, 2.037100, 29212.610900, 22317, 20371.004815,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS615/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,615,3664.887045,3669.697578, 488.116583, 0.990610, 2.048691, 29212.610900, 22317, 20486.908977,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS615/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,615,3732.629895,3737.696001, 498.374001, 0.990610, 2.006525, 29212.610900, 22317, 20065.252158,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS615/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,615,3873.186953,5096.227827, 228.195246, 0.000000, 4.382212, 29207.129500, 22195, 43822.122348,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS615/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,620,3911.278449,3916.341424, 496.445395, 0.990750, 2.014320, 29420.387200, 22472, 20143.202275,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS620/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,620,3642.802480,3647.614541, 490.659191, 0.990750, 2.038075, 29420.387200, 22472, 20380.745290,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS620/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,620,3799.732958,3804.905701, 488.999277, 0.990750, 2.044993, 29420.387200, 22472, 20449.927988,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS620/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,620,3926.977352,3932.278872, 490.999524, 0.990750, 2.036662, 29420.387200, 22472, 20366.618526,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS620/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,620,3673.414356,4918.305837, 296.004643, 0.000000, 3.378325, 29414.561500, 22350, 33783.253854,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS620/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,620,3868.434468,3873.345730, 396.713744, 0.990750, 2.520709, 29420.387200, 22472, 25207.092381,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS620/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,620,3919.898282,3924.901052, 427.195820, 0.990750, 2.340847, 29420.387200, 22472, 23408.468766,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS620/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,620,3697.929112,3702.982459, 491.785820, 0.990750, 2.033406, 29420.387200, 22472, 20334.055168,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS620/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,620,3707.256278,3712.133787, 495.722032, 0.990750, 2.017260, 29420.387200, 22472, 20172.595438,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS620/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,620,3650.284439,4887.047102, 270.688062, 0.000000, 3.694289, 29414.561500, 22350, 36942.892631,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS620/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,625,3678.596962,3683.490095, 417.893074, 0.990860, 2.392957, 29628.460700, 22576, 23929.566241,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS625/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,625,3708.310940,3713.707374, 480.222274, 0.990860, 2.082369, 29628.460700, 22576, 20823.690477,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS625/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,625,3851.370329,3856.469392, 412.677198, 0.990860, 2.423201, 29628.460700, 22576, 24232.014880,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS625/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,625,3702.119046,3706.983230, 491.182584, 0.990860, 2.035903, 29628.460700, 22576, 20359.028029,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS625/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,625,3752.363909,4992.627709, 293.516667, 0.000000, 3.406962, 29622.565200, 22454, 34069.615545,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS625/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,625,3808.834862,3813.933480, 399.659341, 0.990860, 2.502131, 29628.460700, 22576, 25021.309350,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS625/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,625,3672.618490,3677.442833, 484.759380, 0.990860, 2.062879, 29628.460700, 22576, 20628.791121,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS625/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,625,3964.402794,3969.523287, 482.506313, 0.990860, 2.072512, 29628.460700, 22576, 20725.117439,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS625/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,625,3694.541357,3699.451999, 491.043567, 0.990860, 2.036479, 29628.460700, 22576, 20364.791794,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS625/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,625,3794.725992,5035.308041, 267.970407, 0.000000, 3.731755, 29622.565200, 22454, 37317.553537,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS625/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,630,3805.707091,3810.764219, 478.901352, 0.990980, 2.088113, 29836.148200, 22686, 20881.127104,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS630/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,630,4265.453312,4271.002316, 474.328359, 0.990980, 2.108244, 29836.148200, 22686, 21082.441764,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS630/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,630,3784.387809,3789.696774, 469.170888, 0.990980, 2.131420, 29836.148200, 22686, 21314.195419,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS630/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,630,3928.630283,3933.644336, 479.662368, 0.990980, 2.084800, 29836.148200, 22686, 20847.997833,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS630/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,630,3696.199914,4935.162759, 242.456968, 0.000000, 4.124443, 29830.402900, 22564, 41244.432226,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS630/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,630,3862.909081,3868.197848, 398.544329, 0.990980, 2.509131, 29836.148200, 22686, 25091.311717,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS630/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,630,3662.264061,3667.230728, 480.228873, 0.990980, 2.082340, 29836.148200, 22686, 20823.404345,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS630/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,630,3656.380600,3661.267352, 479.145057, 0.990980, 2.087051, 29836.148200, 22686, 20870.506426,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS630/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,630,3703.869840,3708.893871, 484.010782, 0.990980, 2.066070, 29836.148200, 22686, 20660.696762,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS630/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,630,3664.665332,4914.804872, 263.092656, 0.000000, 3.800942, 29830.402900, 22564, 38009.422748,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS630/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,635,3654.964052,3659.839091, 471.463057, 0.991150, 2.121057, 30044.333100, 22823, 21210.569631,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS635/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,635,3968.253450,3973.121902, 441.160291, 0.991150, 2.266750, 30044.333100, 22823, 22667.497952,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS635/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,635,3863.612339,3868.700275, 481.290513, 0.991150, 2.077747, 30044.333100, 22823, 20777.471651,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS635/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,635,3723.854880,3728.867104, 476.145237, 0.991150, 2.100200, 30044.333100, 22823, 21001.995218,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS635/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,635,3727.526867,4981.115979, 287.664190, 0.000000, 3.476276, 30038.697800, 22702, 34762.755788,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS635/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,635,3790.767339,3795.599802, 390.772233, 0.991150, 2.559035, 30044.333100, 22823, 25590.354579,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS635/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,635,3960.360038,3965.502454, 469.489487, 0.991150, 2.129973, 30044.333100, 22823, 21299.731472,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS635/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,635,3635.252992,3640.090937, 477.781207, 0.991150, 2.093008, 30044.333100, 22823, 20930.082337,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS635/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,635,3727.462577,3732.428007, 411.454422, 0.991150, 2.430403, 30044.333100, 22823, 24304.028488,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS635/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,635,3792.132959,5187.103441, 222.888578, 0.000000, 4.486547, 30038.697800, 22702, 44865.466298,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS635/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,640,3701.524930,3706.710716, 468.436438, 0.991300, 2.134761, 30253.105800, 22997, 21347.613448,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS640/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,640,3697.440934,3702.573020, 468.281699, 0.991300, 2.135467, 30253.105800, 22997, 21354.667565,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS640/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,640,3817.220016,3822.901260, 483.074877, 0.991300, 2.070072, 30253.105800, 22997, 20700.724620,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS640/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,640,3783.772702,3788.917186, 468.752998, 0.991300, 2.133320, 30253.105800, 22997, 21333.196872,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS640/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,640,3921.766533,5188.546476, 291.961423, 0.000000, 3.425110, 30247.715800, 22876, 34251.100391,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS640/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,640,3795.589709,3800.399164, 395.539104, 0.991300, 2.528195, 30253.105800, 22997, 25281.950389,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS640/no_prefetch/run_stdout_1.log,1
