timestamp,step,type,C,P,I,recall,time_ms,reward,neighbor_index,event
2025/11/22 5:05,11,neighbor,9518,378,16,0.9972,1.95,434.593654,5,
2025/11/22 5:11,12,neighbor,9518,378,16,0.9972,1.95,434.593654,5,
2025/11/22 5:12,13,neighbor,9518,378,16,0.9972,1.95,434.593654,5,
2025/11/22 5:13,14,neighbor,9518,378,16,0.9972,1.95,434.593654,5,
2025/11/22 5:14,15,neighbor,9518,378,16,0.9972,1.95,434.593654,5,
2025/11/22 6:31,27,neighbor,8483,324,16,0.9986,1.95,493.096646,1,
2025/11/22 6:41,27,neighbor,7857,339,16,0.998,1.95,466.200465,7,
2025/11/22 7:42,32,current,9589,343,16,0.9974,1.95,442.086648,,
2025/11/22 8:03,33,neighbor,9589,343,16,0.9974,1.95,442.086648,2,
2025/11/22 8:49,35,neighbor,11473,374,16,0.9974,1.95,442.086648,7,
2025/11/22 6:34,27,neighbor,8170,339,16,0.9986,1.96,490.580847,3,
2025/11/22 10:01,39,neighbor,11944,347,16,0.997,1.96,425.170067,2,
2025/11/22 4:08,7,neighbor,9360,261,16,0.997,1.97,423.011844,9,
2025/11/22 9:03,36,neighbor,12100,328,16,0.997,1.97,423.011844,4,
2025/11/22 6:33,27,neighbor,7857,324,16,0.998,1.98,459.136822,2,
2025/11/22 6:48,28,neighbor,8014,324,16,0.9982,1.98,467.639356,2,
2025/11/22 5:12,12,neighbor,5267,230,16,0.9966,1.99,405.252066,9,
2025/11/22 6:07,25,neighbor,9425,387,16,0.9976,1.99,440.800492,5,
2025/11/22 6:40,27,neighbor,8483,309,16,0.9984,1.99,474.068454,6,
2025/11/22 7:10,29,neighbor,8248,328,16,0.9986,1.99,483.185155,5,
2025/11/22 7:46,32,neighbor,7078,343,16,0.9978,1.99,448.67193,2,
2025/11/22 8:18,34,neighbor,12100,406,16,0.9974,2,431.034482,3,
2025/11/22 9:20,37,neighbor,11944,343,16,0.997,2,416.666666,2,
2025/11/22 10:08,39,neighbor,11944,343,16,0.997,2,416.666666,8,
2025/11/22 2:40,1,neighbor,7541,381,16,0.9976,2.01,436.414418,7,
2025/11/22 6:02,25,neighbor,6915,324,16,0.9978,2.01,444.207533,2,
2025/11/22 6:45,27,neighbor,8340,315,16,0.9974,2.01,428.890031,9,
2025/11/22 10:17,40,neighbor,12061,351,16,0.997,2.01,414.593697,5,
2025/11/22 5:00,11,neighbor,4496,252,16,0.9968,2.02,405.778281,2,
2025/11/22 5:11,12,neighbor,4496,252,16,0.9968,2.02,405.778281,2,
2025/11/22 5:12,13,neighbor,4496,252,16,0.9968,2.02,405.778281,2,
2025/11/22 5:13,14,neighbor,4496,252,16,0.9968,2.02,405.778281,2,
2025/11/22 5:14,15,neighbor,4496,252,16,0.9968,2.02,405.778281,2,
2025/11/22 6:26,26,neighbor,7543,355,16,0.997,2.02,412.541253,7,
2025/11/22 6:53,28,neighbor,8326,331,16,0.9978,2.02,442.008485,5,
2025/11/22 9:30,37,neighbor,12256,336,16,0.9964,2.02,392.896431,6,
2025/11/22 7:20,30,neighbor,8131,324,16,0.9978,2.03,439.831104,2,
2025/11/22 6:38,27,neighbor,8483,339,16,0.9986,2.04,471.342382,5,
2025/11/22 7:40,31,neighbor,8196,320,16,0.9982,2.05,451.671183,9,
2025/11/22 10:28,40,neighbor,12008,343,16,0.9972,2.05,413.393964,9,
2025/11/22 8:26,34,neighbor,13355,280,16,0.9952,2.06,351.765864,6,
2025/11/22 9:01,36,neighbor,12100,358,16,0.9972,2.06,411.387197,3,
2025/11/22 2:54,2,neighbor,6704,381,16,0.9974,2.07,416.458437,7,
2025/11/22 7:52,32,neighbor,12100,469,16,0.9976,2.07,423.764725,5,
2025/11/22 8:03,33,neighbor,12100,469,16,0.9976,2.07,423.764725,3,
2025/11/22 10:05,39,neighbor,12100,351,16,0.9972,2.07,409.399819,5,
2025/11/22 7:30,31,neighbor,8202,324,16,0.9982,2.08,445.156694,1,
2025/11/22 9:41,38,neighbor,12022,343,16,0.997,2.08,400.641025,2,
2025/11/22 10:03,39,neighbor,12022,343,16,0.997,2.08,400.641025,4,
2025/11/22 10:15,40,neighbor,12022,343,16,0.997,2.08,400.641025,4,
2025/11/22 9:22,37,neighbor,12100,350,16,0.9972,2.09,405.482117,3,
2025/11/22 6:04,25,neighbor,8170,387,16,0.9986,2.1,457.875457,3,
2025/11/22 7:07,29,neighbor,8170,328,16,0.9982,2.1,440.917107,3,
2025/11/22 7:20,30,neighbor,8170,328,16,0.9982,2.1,440.917107,3,
2025/11/22 7:32,31,neighbor,8170,328,16,0.9982,2.1,440.917107,3,
2025/11/22 8:05,33,neighbor,14611,469,16,0.9972,2.1,403.55125,5,
2025/11/22 5:02,11,neighbor,7007,378,16,0.9976,2.14,409.903262,3,
2025/11/22 5:11,12,neighbor,7007,378,16,0.9976,2.14,409.903262,3,
2025/11/22 5:12,13,neighbor,7007,378,16,0.9976,2.14,409.903262,3,
2025/11/22 5:13,14,neighbor,7007,378,16,0.9976,2.14,409.903262,3,
2025/11/22 5:14,15,neighbor,7007,378,16,0.9976,2.14,409.903262,3,
2025/11/22 6:59,28,neighbor,8014,317,16,0.9982,2.14,432.675665,8,
2025/11/22 5:11,11,neighbor,6152,330,16,0.9976,2.15,407.996735,9,
2025/11/22 2:27,1,current,8378,339,16,0.999,2.17,460.829493,,
2025/11/22 2:27,1,best,8378,339,16,0.999,2.17,460.829493,,***NEW_BEST(current)***
2025/11/22 2:43,1,current,8378,297,16,0.999,2.17,460.829493,,STEP_UP
2025/11/22 10:25,40,neighbor,11983,343,16,0.9972,2.17,390.533468,8,
2025/11/22 9:51,38,neighbor,12178,339,16,0.9974,2.18,395.444479,6,
2025/11/22 5:40,21,neighbor,7040,305,16,0.9976,2.2,398.724082,9,
2025/11/22 6:29,26,neighbor,8593,322,16,0.999,2.21,452.488687,9,
2025/11/22 5:13,13,neighbor,4910,316,16,0.9966,2.25,358.422938,9,
2025/11/22 5:48,24,neighbor,8170,450,16,0.9986,2.25,427.350426,3,
2025/11/22 5:46,24,neighbor,5659,324,16,0.997,2.26,368.731563,2,
2025/11/22 6:11,25,neighbor,6915,387,16,0.9976,2.26,388.138487,7,
2025/11/22 6:50,28,neighbor,8170,331,16,0.9982,2.27,407.896883,3,
2025/11/22 6:58,28,neighbor,8014,331,16,0.9982,2.28,406.107862,7,
2025/11/22 5:52,24,neighbor,10681,450,16,0.9982,2.3,402.576488,5,
2025/11/22 6:19,26,neighbor,8170,355,16,0.9986,2.3,418.0602,3,
2025/11/22 10:10,39,neighbor,12044,343,16,0.9968,2.3,356.379186,9,
2025/11/22 10:30,41,neighbor,12054,347,16,0.9966,2.3,350.631135,1,
2025/11/22 7:48,32,neighbor,9589,469,16,0.9974,2.32,371.58145,3,
2025/11/22 8:08,33,neighbor,9589,469,16,0.9974,2.32,371.58145,7,
2025/11/22 8:00,32,neighbor,9886,420,16,0.998,2.36,385.208011,9,
2025/11/22 9:10,36,neighbor,11787,358,16,0.9966,2.4,336.021504,7,
2025/11/22 5:29,16,neighbor,5977,351,16,0.9968,2.44,335.9312,7,
2025/11/22 5:31,17,neighbor,5977,351,16,0.9968,2.44,335.9312,7,
2025/11/22 5:33,18,neighbor,5977,351,16,0.9968,2.44,335.9312,7,
2025/11/22 5:35,19,neighbor,5977,351,16,0.9968,2.44,335.9312,7,
2025/11/22 5:36,20,neighbor,5977,351,16,0.9968,2.44,335.9312,7,
2025/11/22 5:38,21,neighbor,5977,351,16,0.9968,2.44,335.9312,7,
2025/11/22 5:40,22,neighbor,5977,351,16,0.9968,2.44,335.9312,7,
2025/11/22 5:41,23,neighbor,5977,351,16,0.9968,2.44,335.9312,7,
2025/11/22 7:56,32,neighbor,7078,469,16,0.9976,2.47,355.138858,7,
2025/11/22 8:11,33,neighbor,12383,403,16,0.997,2.49,334.67202,9,
2025/11/22 10:20,40,neighbor,12061,343,16,0.997,2.67,312.109862,6,
2025/11/22 5:55,24,neighbor,5659,450,16,0.9976,2.68,327.310814,7,
2025/11/22 5:08,11,neighbor,4496,378,16,0.9976,2.7,324.886289,7,
2025/11/22 5:11,12,neighbor,4496,378,16,0.9976,2.7,324.886289,7,
2025/11/22 5:12,13,neighbor,4496,378,16,0.9976,2.7,324.886289,7,
2025/11/22 5:13,14,neighbor,4496,378,16,0.9976,2.7,324.886289,7,
2025/11/22 5:14,15,neighbor,4496,378,16,0.9976,2.7,324.886289,7,
2025/11/22 4:18,8,neighbor,9319,260,16,0.997,2.9,287.356321,5,
