timestamp,study_name,trial_id,m,max_layer,efc,efs,K,avg_recall,avg_time_ms,build_time_ms,reward_score,status
2025-12-03T01:44:22.449997,efs_search,-1,39,4,827,560,10,0.98657,1.65959,3185.211106,13430.000000000044,COMPLETE
2025-12-03T01:44:53.822229,efs_search,-1,39,4,827,800,10,0.99278,2.256361,6596.492078,2.256361,COMPLETE
2025-12-03T01:45:22.498556,efs_search,-1,39,4,827,680,10,0.99052,2.023303,3186.7181,2.023303,COMPLETE
2025-12-03T01:45:49.546896,efs_search,-1,39,4,827,620,10,0.98849,1.869161,3126.020974,11510.000000000011,COMPLETE
2025-12-03T01:46:20.542303,efs_search,-1,39,4,827,650,10,0.9896,2.242872,3119.444385,10399.999999999956,COMPLETE
2025-12-03T01:46:51.644240,efs_search,-1,39,4,827,665,10,0.99011,1.983181,4312.576291,1.983181,COMPLETE
2025-12-03T01:47:16.475988,efs_search,-1,39,4,827,658,10,0.98992,1.944318,3195.915729,10079.999999999969,COMPLETE
2025-12-03T01:47:44.683652,efs_search,-1,39,4,827,662,10,0.99002,1.957203,3312.832351,1.957203,COMPLETE
2025-12-03T01:48:12.978205,efs_search,-1,39,4,827,660,10,0.98997,1.982659,3167.170425,10029.999999999975,COMPLETE
2025-12-03T01:48:41.283116,efs_search,-1,39,4,827,661,10,0.98999,1.985664,3163.756632,10009.999999999955,COMPLETE
2025-12-03T01:48:41.296131,hnsw_graph_opt_v1,92,39,4,827,662,10,0.99002,1.957203,3312.832351,1.957203,COMPLETE
2025-12-03T02:02:02.274482,efs_search,-1,50,5,498,2000,10,0.99836,5.265649,735540.956211,5.265649,COMPLETE
2025-12-03T02:02:43.131194,efs_search,-1,50,5,498,1040,10,0.99439,3.024878,3532.892442,3.024878,COMPLETE
2025-12-03T02:03:11.101697,efs_search,-1,50,5,498,560,10,0.98523,1.681082,4321.642157,14769.999999999942,COMPLETE
2025-12-03T02:03:41.865193,efs_search,-1,50,5,498,800,10,0.99151,2.257954,3042.709617,2.257954,COMPLETE
2025-12-03T02:04:06.402071,efs_search,-1,50,5,498,680,10,0.98915,1.922007,3109.627875,10850.000000000018,COMPLETE
2025-12-03T02:04:36.158009,efs_search,-1,50,5,498,740,10,0.99046,2.15262,3076.196834,2.15262,COMPLETE
2025-12-03T02:05:04.535751,efs_search,-1,50,5,498,710,10,0.98987,2.016625,3025.953033,10129.999999999964,COMPLETE
2025-12-03T02:05:36.355580,efs_search,-1,50,5,498,725,10,0.99015,2.335573,3070.70356,2.335573,COMPLETE
2025-12-03T02:06:05.102910,efs_search,-1,50,5,498,718,10,0.98994,2.068467,4242.873129,10059.999999999949,COMPLETE
2025-12-03T02:06:35.530050,efs_search,-1,50,5,498,722,10,0.99008,2.100284,3108.443646,2.100284,COMPLETE
2025-12-03T02:07:04.089027,efs_search,-1,50,5,498,720,10,0.99,2.033576,3101.727137,10000.0,COMPLETE
2025-12-03T02:07:32.819135,efs_search,-1,50,5,498,719,10,0.98996,2.042765,3135.578783,10040.00000000004,COMPLETE
2025-12-03T02:07:32.832014,hnsw_graph_opt_v1,93,50,5,498,720,10,0.99,2.033576,3101.727137,10000.0,COMPLETE
2025-12-03T02:30:57.672676,efs_search,-1,59,8,818,2000,10,0.99907,5.924062,1332192.710236,5.924062,COMPLETE
2025-12-03T02:31:47.010107,efs_search,-1,59,8,818,1040,10,0.99688,3.446264,4641.147023,3.446264,COMPLETE
2025-12-03T02:32:12.956000,efs_search,-1,59,8,818,560,10,0.98961,1.814686,3826.147073,10390.000000000002,COMPLETE
2025-12-03T02:32:47.387485,efs_search,-1,59,8,818,800,10,0.99483,2.592249,3242.695424,2.592249,COMPLETE
2025-12-03T02:33:18.271409,efs_search,-1,59,8,818,680,10,0.99271,2.244736,3252.768722,2.244736,COMPLETE
2025-12-03T02:33:47.040887,efs_search,-1,59,8,818,620,10,0.99122,2.042111,3239.227746,2.042111,COMPLETE
2025-12-03T02:34:18.231728,efs_search,-1,59,8,818,590,10,0.99049,2.252688,3240.762317,2.252688,COMPLETE
2025-12-03T02:34:49.121371,efs_search,-1,59,8,818,575,10,0.99003,1.893475,4491.573718,1.893475,COMPLETE
2025-12-03T02:35:13.549971,efs_search,-1,59,8,818,568,10,0.98982,1.850276,3271.266299,10179.999999999958,COMPLETE
2025-12-03T02:35:41.031496,efs_search,-1,59,8,818,572,10,0.98995,1.853471,3478.328637,10049.999999999995,COMPLETE
2025-12-03T02:36:09.095932,efs_search,-1,59,8,818,574,10,0.99001,1.961107,3278.645728,1.961107,COMPLETE
2025-12-03T02:36:36.768278,efs_search,-1,59,8,818,573,10,0.98999,1.930653,3223.211626,10009.999999999955,COMPLETE
2025-12-03T02:36:36.780012,hnsw_graph_opt_v1,94,59,8,818,574,10,0.99001,1.961107,3278.645728,1.961107,COMPLETE
2025-12-03T02:51:39.460134,efs_search,-1,32,5,663,2000,10,0.99784,4.928547,843767.975728,4.928547,COMPLETE
2025-12-03T02:52:17.835238,efs_search,-1,32,5,663,1040,10,0.99262,2.691097,3896.14156,2.691097,COMPLETE
2025-12-03T02:52:41.339379,efs_search,-1,32,5,663,560,10,0.98081,1.487988,3060.492204,95950.00000000016,COMPLETE
2025-12-03T02:53:10.241068,efs_search,-1,32,5,663,800,10,0.9886,2.075089,3055.700485,11399.999999999956,COMPLETE
2025-12-03T02:53:44.394045,efs_search,-1,32,5,663,920,10,0.991,2.573712,3071.701829,2.573712,COMPLETE
2025-12-03T02:54:17.537943,efs_search,-1,32,5,663,860,10,0.98993,2.205087,4264.454069,10070.000000000015,COMPLETE
2025-12-03T02:54:45.781255,efs_search,-1,32,5,663,890,10,0.99053,2.288562,3136.047182,2.288562,COMPLETE
2025-12-03T02:55:16.508818,efs_search,-1,32,5,663,875,10,0.99022,2.2435,3114.71836,2.2435,COMPLETE
2025-12-03T02:55:46.944773,efs_search,-1,32,5,663,868,10,0.99006,2.219795,3091.787524,2.219795,COMPLETE
2025-12-03T02:56:17.140318,efs_search,-1,32,5,663,864,10,0.99,2.191233,3075.370082,10000.0,COMPLETE
2025-12-03T02:56:51.307659,efs_search,-1,32,5,663,862,10,0.98995,2.511177,3089.693366,10049.999999999995,COMPLETE
2025-12-03T02:57:24.334519,efs_search,-1,32,5,663,863,10,0.98997,2.208389,4182.376153,10029.999999999975,COMPLETE
2025-12-03T02:57:24.346962,hnsw_graph_opt_v1,95,32,5,663,864,10,0.99,2.191233,3075.370082,10000.0,COMPLETE
2025-12-03T03:17:47.011675,efs_search,-1,43,1,767,2000,10,0.99896,5.181953,1160823.33141,5.181953,COMPLETE
2025-12-03T03:18:31.727456,efs_search,-1,43,1,767,1040,10,0.99584,3.070474,4137.15991,3.070474,COMPLETE
2025-12-03T03:18:53.862378,efs_search,-1,43,1,767,560,10,0.98732,1.670364,3205.820126,12680.000000000016,COMPLETE
2025-12-03T03:19:28.022914,efs_search,-1,43,1,767,800,10,0.99326,2.552676,3234.704882,2.552676,COMPLETE
2025-12-03T03:19:59.980383,efs_search,-1,43,1,767,680,10,0.99097,2.06384,7437.367373,2.06384,COMPLETE
2025-12-03T03:20:27.429054,efs_search,-1,43,1,767,620,10,0.98904,1.903351,3200.413072,10959.99999999996,COMPLETE
2025-12-03T03:20:55.728013,efs_search,-1,43,1,767,650,10,0.9901,1.997962,3198.129479,1.997962,COMPLETE
2025-12-03T03:21:20.567569,efs_search,-1,43,1,767,635,10,0.98954,1.945212,3174.722329,10460.000000000016,COMPLETE
2025-12-03T03:21:48.060021,efs_search,-1,43,1,767,643,10,0.98989,1.926524,3200.454018,10109.999999999944,COMPLETE
2025-12-03T03:22:19.582417,efs_search,-1,43,1,767,647,10,0.98999,2.269288,3234.148758,10009.999999999955,COMPLETE
2025-12-03T03:22:50.423634,efs_search,-1,43,1,767,649,10,0.99006,1.976015,4380.043148,1.976015,COMPLETE
2025-12-03T03:23:18.783880,efs_search,-1,43,1,767,648,10,0.99003,1.994545,3171.92892,1.994545,COMPLETE
2025-12-03T03:23:18.796367,hnsw_graph_opt_v1,96,43,1,767,648,10,0.99003,1.994545,3171.92892,1.994545,COMPLETE
2025-12-03T03:37:05.037847,efs_search,-1,33,9,585,2000,10,0.99791,4.911015,767364.508076,4.911015,COMPLETE
2025-12-03T03:37:42.055189,efs_search,-1,33,9,585,1040,10,0.99284,2.642199,3739.436009,2.642199,COMPLETE
2025-12-03T03:38:05.560681,efs_search,-1,33,9,585,560,10,0.98092,1.512418,3036.183541,95399.99999999988,COMPLETE
2025-12-03T03:38:37.484591,efs_search,-1,33,9,585,800,10,0.98882,2.371229,2960.602831,11179.999999999958,COMPLETE
2025-12-03T03:39:12.246855,efs_search,-1,33,9,585,920,10,0.99125,2.378721,4163.994288,2.378721,COMPLETE
2025-12-03T03:39:42.603512,efs_search,-1,33,9,585,860,10,0.99005,2.219284,2997.954394,2.219284,COMPLETE
2025-12-03T03:40:09.041870,efs_search,-1,33,9,585,830,10,0.98945,2.121612,3037.405722,10549.99999999994,COMPLETE
2025-12-03T03:40:38.809267,efs_search,-1,33,9,585,845,10,0.98974,2.124813,6258.697637,10260.000000000038,COMPLETE
2025-12-03T03:41:09.183995,efs_search,-1,33,9,585,853,10,0.98989,2.213156,3058.435117,10109.999999999944,COMPLETE
2025-12-03T03:41:42.349825,efs_search,-1,33,9,585,857,10,0.98999,2.474283,3049.40921,10009.999999999955,COMPLETE
2025-12-03T03:42:15.710440,efs_search,-1,33,9,585,859,10,0.99004,2.233307,4237.697774,2.233307,COMPLETE
2025-12-03T03:42:46.164915,efs_search,-1,33,9,585,858,10,0.99002,2.234937,2954.062793,2.234937,COMPLETE
2025-12-03T03:42:46.177270,hnsw_graph_opt_v1,97,33,9,585,858,10,0.99002,2.234937,2954.062793,2.234937,COMPLETE
2025-12-03T04:04:13.481844,efs_search,-1,39,6,819,2000,10,0.99875,5.766036,1216593.228412,5.766036,COMPLETE
2025-12-03T04:04:56.063308,efs_search,-1,39,6,819,1040,10,0.99562,3.056828,4802.121557,3.056828,COMPLETE
2025-12-03T04:05:21.166089,efs_search,-1,39,6,819,560,10,0.98642,1.710799,5655.878767,13580.000000000027,COMPLETE
2025-12-03T04:05:53.303683,efs_search,-1,39,6,819,800,10,0.99273,2.315931,3148.557906,2.315931,COMPLETE
2025-12-03T04:06:20.583233,efs_search,-1,39,6,819,680,10,0.99038,1.841674,3112.387299,1.841674,COMPLETE
2025-12-03T04:06:44.114908,efs_search,-1,39,6,819,620,10,0.9884,1.822782,3162.784681,11600.000000000045,COMPLETE
2025-12-03T04:07:14.721616,efs_search,-1,39,6,819,650,10,0.98958,1.953836,4525.762984,10419.999999999976,COMPLETE
2025-12-03T04:07:44.344922,efs_search,-1,39,6,819,665,10,0.99002,1.982984,3345.46845,1.982984,COMPLETE
2025-12-03T04:08:12.905014,efs_search,-1,39,6,819,658,10,0.98984,1.991597,3191.570135,10159.999999999938,COMPLETE
2025-12-03T04:08:40.988633,efs_search,-1,39,6,819,662,10,0.98997,1.939071,3153.832477,10029.999999999975,COMPLETE
2025-12-03T04:09:06.121583,efs_search,-1,39,6,819,664,10,0.99001,1.981899,3182.672255,1.981899,COMPLETE
2025-12-03T04:09:34.290634,efs_search,-1,39,6,819,663,10,0.99,1.954243,6482.007525,10000.0,COMPLETE
2025-12-03T04:09:34.302562,hnsw_graph_opt_v1,98,39,6,819,663,10,0.99,1.954243,6482.007525,10000.0,COMPLETE
2025-12-03T04:19:56.701095,efs_search,-1,34,16,433,2000,10,0.99747,4.830395,561139.55396,4.830395,COMPLETE
2025-12-03T04:20:33.977509,efs_search,-1,34,16,433,1040,10,0.99122,2.546819,4539.713365,2.546819,COMPLETE
2025-12-03T04:20:53.203985,efs_search,-1,34,16,433,560,10,0.97849,1.403125,2987.56329,215100.0000000002,COMPLETE
2025-12-03T04:21:21.630546,efs_search,-1,34,16,433,800,10,0.98703,1.995863,2995.584136,12970.000000000027,COMPLETE
2025-12-03T04:21:52.759642,efs_search,-1,34,16,433,920,10,0.98961,2.296311,2938.512268,10390.000000000002,COMPLETE
2025-12-03T04:22:24.450936,efs_search,-1,34,16,433,980,10,0.99043,2.349747,2935.385903,2.349747,COMPLETE
2025-12-03T04:22:58.744658,efs_search,-1,34,16,433,950,10,0.99005,2.575184,2933.571569,2.575184,COMPLETE
2025-12-03T04:23:32.456458,efs_search,-1,34,16,433,935,10,0.98983,2.299483,3985.6832,10170.000000000004,COMPLETE
2025-12-03T04:24:04.316446,efs_search,-1,34,16,433,943,10,0.98996,2.352942,3039.149528,10040.00000000004,COMPLETE
2025-12-03T04:24:32.962852,efs_search,-1,34,16,433,947,10,0.99,2.330208,3031.684323,10000.0,COMPLETE
2025-12-03T04:25:04.596873,efs_search,-1,34,16,433,945,10,0.98997,2.359436,3011.947596,10029.999999999975,COMPLETE
2025-12-03T04:25:36.334126,efs_search,-1,34,16,433,946,10,0.98997,2.370757,3016.953467,10029.999999999975,COMPLETE
2025-12-03T04:25:36.347201,hnsw_graph_opt_v1,99,34,16,433,947,10,0.99,2.330208,3031.684323,10000.0,COMPLETE
2025-12-03T04:37:47.239767,efs_search,-1,48,2,460,2000,10,0.9982,5.134414,666453.008097,5.134414,COMPLETE
2025-12-03T04:38:25.088194,efs_search,-1,48,2,460,1040,10,0.99394,2.778098,3520.706165,2.778098,COMPLETE
2025-12-03T04:38:52.950318,efs_search,-1,48,2,460,560,10,0.98384,1.938855,2971.274322,80799.99999999972,COMPLETE
2025-12-03T04:39:25.318488,efs_search,-1,48,2,460,800,10,0.99075,2.177509,4128.101111,2.177509,COMPLETE
2025-12-03T04:39:49.651207,efs_search,-1,48,2,460,680,10,0.98809,1.915039,2988.541965,11909.999999999967,COMPLETE
2025-12-03T04:40:22.642011,efs_search,-1,48,2,460,740,10,0.9896,2.399962,3203.86676,10399.999999999956,COMPLETE
2025-12-03T04:40:50.226658,efs_search,-1,48,2,460,770,10,0.9902,2.134339,3595.051139,2.134339,COMPLETE
2025-12-03T04:41:17.379997,efs_search,-1,48,2,460,755,10,0.98989,2.194685,3033.362186,10109.999999999944,COMPLETE
2025-12-03T04:41:50.790514,efs_search,-1,48,2,460,763,10,0.99009,2.593069,3275.039906,2.593069,COMPLETE
2025-12-03T04:42:22.071033,efs_search,-1,48,2,460,759,10,0.99001,2.280147,4286.29499,2.280147,COMPLETE
2025-12-03T04:42:49.219559,efs_search,-1,48,2,460,757,10,0.98995,2.179671,3030.489578,10049.999999999995,COMPLETE
2025-12-03T04:43:18.285557,efs_search,-1,48,2,460,758,10,0.98998,2.341506,3302.426832,10020.00000000002,COMPLETE
2025-12-03T04:43:18.300292,hnsw_graph_opt_v1,100,48,2,460,759,10,0.99001,2.280147,4286.29499,2.280147,COMPLETE
2025-12-03T05:02:07.455470,efs_search,-1,47,16,682,2000,10,0.99887,5.748985,1053513.14103,5.748985,COMPLETE
2025-12-03T05:02:48.217174,efs_search,-1,47,16,682,1040,10,0.99597,3.090128,3672.660328,3.090128,COMPLETE
2025-12-03T05:03:14.761662,efs_search,-1,47,16,682,560,10,0.98724,1.886845,3201.422826,12759.999999999985,COMPLETE
2025-12-03T05:03:47.155386,efs_search,-1,47,16,682,800,10,0.99324,2.469549,3256.804904,2.469549,COMPLETE
2025-12-03T05:04:19.146386,efs_search,-1,47,16,682,680,10,0.99115,2.414593,3276.603761,2.414593,COMPLETE
2025-12-03T05:04:48.769581,efs_search,-1,47,16,682,620,10,0.98926,1.92826,4123.31188,10739.999999999964,COMPLETE
2025-12-03T05:05:14.817056,efs_search,-1,47,16,682,650,10,0.99029,2.04585,3274.281898,2.04585,COMPLETE
2025-12-03T05:05:42.210436,efs_search,-1,47,16,682,635,10,0.98982,1.969432,5516.282667,10179.999999999958,COMPLETE
2025-12-03T05:06:09.981091,efs_search,-1,47,16,682,643,10,0.99014,1.999279,3283.771847,1.999279,COMPLETE
2025-12-03T05:06:37.475539,efs_search,-1,47,16,682,639,10,0.98995,1.982091,3254.875833,10049.999999999995,COMPLETE
2025-12-03T05:07:02.919858,efs_search,-1,47,16,682,641,10,0.99006,1.99731,3239.883822,1.99731,COMPLETE
2025-12-03T05:07:32.435824,efs_search,-1,47,16,682,640,10,0.99001,1.985102,4931.983242,1.985102,COMPLETE
2025-12-03T05:07:32.452921,hnsw_graph_opt_v1,101,47,16,682,640,10,0.99001,1.985102,4931.983242,1.985102,COMPLETE
2025-12-03T05:33:23.979588,efs_search,-1,59,7,892,2000,10,0.99923,6.383219,1472990.591579,6.383219,COMPLETE
2025-12-03T05:34:14.181469,efs_search,-1,59,7,892,1040,10,0.99704,3.42826,5940.719464,3.42826,COMPLETE
2025-12-03T05:34:41.784774,efs_search,-1,59,7,892,560,10,0.98989,1.925784,3281.719584,10109.999999999944,COMPLETE
2025-12-03T05:35:17.908702,efs_search,-1,59,7,892,800,10,0.99504,2.67316,3689.317194,2.67316,COMPLETE
2025-12-03T05:35:46.245587,efs_search,-1,59,7,892,680,10,0.99296,2.267518,3390.446634,2.267518,COMPLETE
2025-12-03T05:36:17.875721,efs_search,-1,59,7,892,620,10,0.99156,2.256665,3755.612259,2.256665,COMPLETE
2025-12-03T05:36:48.687217,efs_search,-1,59,7,892,590,10,0.99074,1.973206,7260.817743,1.973206,COMPLETE
2025-12-03T05:37:16.480281,efs_search,-1,59,7,892,575,10,0.99032,1.948793,3386.977258,1.948793,COMPLETE
2025-12-03T05:37:44.216242,efs_search,-1,59,7,892,568,10,0.99012,1.969281,3232.14671,1.969281,COMPLETE
2025-12-03T05:38:11.806848,efs_search,-1,59,7,892,564,10,0.99,1.950887,3194.694819,10000.0,COMPLETE
2025-12-03T05:38:36.640454,efs_search,-1,59,7,892,562,10,0.98995,1.920373,3334.089391,10049.999999999995,COMPLETE
2025-12-03T05:39:07.401488,efs_search,-1,59,7,892,563,10,0.98997,2.220789,3448.593641,10029.999999999975,COMPLETE
2025-12-03T05:39:07.419090,hnsw_graph_opt_v1,102,59,7,892,564,10,0.99,1.950887,3194.694819,10000.0,COMPLETE
2025-12-03T06:03:46.670927,efs_search,-1,52,6,869,2000,10,0.99913,6.077877,1402633.08591,6.077877,COMPLETE
2025-12-03T06:04:33.858580,efs_search,-1,52,6,869,1040,10,0.99671,3.288683,4112.532667,3.288683,COMPLETE
2025-12-03T06:05:04.964977,efs_search,-1,52,6,869,560,10,0.98927,2.259213,3237.645773,10730.00000000001,COMPLETE
2025-12-03T06:05:42.922342,efs_search,-1,52,6,869,800,10,0.99461,2.692824,4520.009478,2.692824,COMPLETE
2025-12-03T06:06:14.085477,efs_search,-1,52,6,869,680,10,0.9925,2.308965,3214.947905,2.308965,COMPLETE
2025-12-03T06:06:39.719838,efs_search,-1,52,6,869,620,10,0.99091,2.020461,3256.653881,2.020461,COMPLETE
2025-12-03T06:07:08.474288,efs_search,-1,52,6,869,590,10,0.99013,2.006365,6314.846167,2.006365,COMPLETE
2025-12-03T06:07:35.300866,efs_search,-1,52,6,869,575,10,0.98972,1.901287,3378.07026,10279.999999999947,COMPLETE
2025-12-03T06:08:06.541516,efs_search,-1,52,6,869,583,10,0.98998,2.225366,3246.995505,10020.00000000002,COMPLETE
2025-12-03T06:08:37.628479,efs_search,-1,52,6,869,587,10,0.99006,1.980566,4597.318493,1.980566,COMPLETE
2025-12-03T06:09:01.266456,efs_search,-1,52,6,869,585,10,0.99001,1.810261,3323.443185,1.810261,COMPLETE
2025-12-03T06:09:29.048469,efs_search,-1,52,6,869,584,10,0.99,1.926503,6291.363586,10000.0,COMPLETE
2025-12-03T06:09:29.060596,hnsw_graph_opt_v1,103,52,6,869,584,10,0.99,1.926503,6291.363586,10000.0,COMPLETE
2025-12-03T06:24:29.563432,efs_search,-1,39,9,589,2000,10,0.98951,5.675503,831776.151246,10489.99999999999,COMPLETE
2025-12-03T06:24:29.582165,hnsw_graph_opt_v1,104,39,9,589,2000,10,0.98951,5.675503,831776.151246,10489.99999999999,COMPLETE
2025-12-03T06:47:42.363746,efs_search,-1,44,6,841,2000,10,0.99895,5.823447,1316838.938451,5.823447,COMPLETE
2025-12-03T06:48:27.778077,efs_search,-1,44,6,841,1040,10,0.99606,3.204599,6584.508954,3.204599,COMPLETE
2025-12-03T06:48:51.938443,efs_search,-1,44,6,841,560,10,0.98811,1.810278,3624.435477,11889.999999999947,COMPLETE
2025-12-03T06:49:27.954744,efs_search,-1,44,6,841,800,10,0.99359,2.764228,3306.53576,2.764228,COMPLETE
2025-12-03T06:50:00.281392,efs_search,-1,44,6,841,680,10,0.99144,2.147322,6664.715916,2.147322,COMPLETE
2025-12-03T06:50:30.176896,efs_search,-1,44,6,841,620,10,0.98965,2.083438,3370.728571,10349.999999999962,COMPLETE
2025-12-03T06:50:59.089829,efs_search,-1,44,6,841,650,10,0.99063,2.097098,3253.066395,2.097098,COMPLETE
2025-12-03T06:51:27.800629,efs_search,-1,44,6,841,635,10,0.9901,2.080885,3223.133321,2.080885,COMPLETE
2025-12-03T06:51:56.366471,efs_search,-1,44,6,841,628,10,0.98987,2.382484,3408.169844,10129.999999999964,COMPLETE
2025-12-03T06:52:23.061296,efs_search,-1,44,6,841,632,10,0.98999,2.064695,3567.976172,10009.999999999955,COMPLETE
2025-12-03T06:52:54.567551,efs_search,-1,44,6,841,634,10,0.99009,2.389233,3621.265249,2.389233,COMPLETE
2025-12-03T06:53:25.659304,efs_search,-1,44,6,841,633,10,0.99004,2.018094,6355.662148,2.018094,COMPLETE
2025-12-03T06:53:25.672277,hnsw_graph_opt_v1,105,44,6,841,633,10,0.99004,2.018094,6355.662148,2.018094,COMPLETE
2025-12-03T07:06:41.462654,efs_search,-1,44,6,505,2000,10,0.99831,5.32742,732420.558924,5.32742,COMPLETE
2025-12-03T07:07:22.758552,efs_search,-1,44,6,505,1040,10,0.99402,2.918362,3734.7109,2.918362,COMPLETE
2025-12-03T07:07:45.502770,efs_search,-1,44,6,505,560,10,0.98404,1.713879,3274.549299,79799.99999999983,COMPLETE
2025-12-03T07:08:15.513693,efs_search,-1,44,6,505,800,10,0.99094,2.32446,4566.144589,2.32446,COMPLETE
2025-12-03T07:08:46.392342,efs_search,-1,44,6,505,680,10,0.98834,2.324356,3178.374907,11659.999999999995,COMPLETE
2025-12-03T07:09:18.315838,efs_search,-1,44,6,505,740,10,0.98979,2.152074,4422.410343,10210.000000000044,COMPLETE
2025-12-03T07:09:48.152033,efs_search,-1,44,6,505,770,10,0.99037,2.267708,3184.885438,2.267708,COMPLETE
2025-12-03T07:10:15.753838,efs_search,-1,44,6,505,755,10,0.99007,2.045658,3142.619454,2.045658,COMPLETE
2025-12-03T07:10:44.989810,efs_search,-1,44,6,505,748,10,0.98996,2.200181,3196.729934,10040.00000000004,COMPLETE
2025-12-03T07:11:11.239698,efs_search,-1,44,6,505,752,10,0.99004,2.077947,3225.154897,2.077947,COMPLETE
2025-12-03T07:11:40.391883,efs_search,-1,44,6,505,750,10,0.99,2.183451,5065.418286,10000.0,COMPLETE
2025-12-03T07:12:11.626602,efs_search,-1,44,6,505,749,10,0.98997,2.190134,5090.060825,10029.999999999975,COMPLETE
2025-12-03T07:12:11.647076,hnsw_graph_opt_v1,106,44,6,505,750,10,0.99,2.183451,5065.418286,10000.0,COMPLETE
2025-12-03T07:30:46.223197,efs_search,-1,56,10,229,2000,10,0.99485,4.382971,245687.48862,4.382971,COMPLETE
2025-12-03T07:31:16.698710,efs_search,-1,56,10,229,1040,10,0.98629,2.381545,3026.884619,13709.99999999999,COMPLETE
2025-12-03T07:31:58.599357,efs_search,-1,56,10,229,1520,10,0.99216,3.63572,3050.607491,3.63572,COMPLETE
2025-12-03T07:32:34.988986,efs_search,-1,56,10,229,1280,10,0.98986,2.940731,3051.816117,10140.00000000003,COMPLETE
2025-12-03T07:33:11.968465,efs_search,-1,56,10,229,1400,10,0.99105,3.168238,3050.013681,3.168238,COMPLETE
2025-12-03T07:33:46.442780,efs_search,-1,56,10,229,1340,10,0.99047,2.898604,3118.892744,2.898604,COMPLETE
2025-12-03T07:34:21.316957,efs_search,-1,56,10,229,1310,10,0.99013,2.952426,3061.101764,2.952426,COMPLETE
2025-12-03T07:34:58.009401,efs_search,-1,56,10,229,1295,10,0.98997,3.107803,3117.087784,10029.999999999975,COMPLETE
2025-12-03T07:35:34.399620,efs_search,-1,56,10,229,1303,10,0.99004,2.938206,3098.047792,2.938206,COMPLETE
2025-12-03T07:36:08.673309,efs_search,-1,56,10,229,1299,10,0.98999,2.898518,3030.226447,10009.999999999955,COMPLETE
2025-12-03T07:36:44.249502,efs_search,-1,56,10,229,1301,10,0.99001,3.025295,3071.403502,3.025295,COMPLETE
2025-12-03T07:37:19.028660,efs_search,-1,56,10,229,1300,10,0.99,2.92786,3119.104928,10000.0,COMPLETE
2025-12-03T07:37:19.055403,hnsw_graph_opt_v1,107,56,10,229,1300,10,0.99,2.92786,3119.104928,10000.0,COMPLETE
2025-12-03T07:51:47.015843,efs_search,-1,33,17,650,2000,10,0.99804,5.433185,799644.154434,5.433185,COMPLETE
2025-12-03T07:52:22.605548,efs_search,-1,33,17,650,1040,10,0.99316,2.826913,3403.902982,2.826913,COMPLETE
2025-12-03T07:52:43.955504,efs_search,-1,33,17,650,560,10,0.98175,1.570753,3405.351683,91249.9999999999,COMPLETE
2025-12-03T07:53:12.118766,efs_search,-1,33,17,650,800,10,0.98919,2.232628,3535.690527,10809.999999999978,COMPLETE
2025-12-03T07:53:42.885963,efs_search,-1,33,17,650,920,10,0.99154,2.507361,3424.233849,2.507361,COMPLETE
2025-12-03T07:54:14.969526,efs_search,-1,33,17,650,860,10,0.99041,2.619296,3413.258146,2.619296,COMPLETE
2025-12-03T07:54:45.647267,efs_search,-1,33,17,650,830,10,0.98985,2.331167,3426.021944,10149.999999999984,COMPLETE
2025-12-03T07:55:14.712768,efs_search,-1,33,17,650,845,10,0.99013,2.32984,3456.847733,2.32984,COMPLETE
2025-12-03T07:55:43.776953,efs_search,-1,33,17,650,838,10,0.99001,2.338156,3431.410639,2.338156,COMPLETE
2025-12-03T07:56:12.740625,efs_search,-1,33,17,650,834,10,0.98991,2.321318,3470.407169,10090.000000000035,COMPLETE
2025-12-03T07:56:41.905187,efs_search,-1,33,17,650,836,10,0.98995,2.350481,3401.497381,10049.999999999995,COMPLETE
2025-12-03T07:57:13.687376,efs_search,-1,33,17,650,837,10,0.98998,2.580119,3463.113637,10020.00000000002,COMPLETE
2025-12-03T07:57:13.704779,hnsw_graph_opt_v1,108,33,17,650,838,10,0.99001,2.338156,3431.410639,2.338156,COMPLETE
2025-12-03T08:11:40.115270,efs_search,-1,54,8,566,2000,10,0.99883,5.686972,800605.34217,5.686972,COMPLETE
2025-12-03T08:12:19.813208,efs_search,-1,54,8,566,1040,10,0.99531,3.226456,3477.056043,3.226456,COMPLETE
2025-12-03T08:12:43.868283,efs_search,-1,54,8,566,560,10,0.98645,1.830821,3508.257463,13549.999999999942,COMPLETE
2025-12-03T08:13:17.654174,efs_search,-1,54,8,566,800,10,0.99269,2.780972,3528.547978,2.780972,COMPLETE
2025-12-03T08:13:46.327852,efs_search,-1,54,8,566,680,10,0.99052,2.120009,3470.229327,2.120009,COMPLETE
2025-12-03T08:14:11.987709,efs_search,-1,54,8,566,620,10,0.98877,1.99193,3484.136183,11229.999999999953,COMPLETE
2025-12-03T08:14:38.348077,efs_search,-1,54,8,566,650,10,0.98971,2.056197,3473.685246,10290.000000000013,COMPLETE
2025-12-03T08:15:05.508311,efs_search,-1,54,8,566,665,10,0.99016,2.136919,3474.789979,2.136919,COMPLETE
2025-12-03T08:15:31.866947,efs_search,-1,54,8,566,658,10,0.98996,2.056232,3489.739585,10040.00000000004,COMPLETE
2025-12-03T08:15:58.425356,efs_search,-1,54,8,566,662,10,0.99007,2.080597,3481.131434,2.080597,COMPLETE
