C,P,I,time_pred,recall_pred,P_C_ratio,score
10320,343,6,4.18,0.9963,0.0332,0.2327
10320,345,6,4.18,0.9963,0.0334,0.2327
10320,347,6,4.18,0.9963,0.0336,0.2327
10320,349,6,4.18,0.9963,0.0338,0.2327
10320,351,6,4.18,0.9963,0.034,0.2327
10320,353,6,4.18,0.9963,0.0342,0.2327
10320,355,6,4.18,0.9963,0.0344,0.2327
10320,357,6,4.18,0.9963,0.0346,0.2327
10320,359,6,4.18,0.9963,0.0348,0.2327
10320,361,6,4.18,0.9963,0.035,0.2327
10336,291,6,4.18,0.9963,0.0282,0.2327
10336,293,6,4.18,0.9963,0.0283,0.2327
10336,295,6,4.18,0.9963,0.0285,0.2327
10336,297,6,4.18,0.9963,0.0287,0.2327
10336,299,6,4.18,0.9963,0.0289,0.2327
10336,301,6,4.18,0.9963,0.0291,0.2327
10336,303,6,4.18,0.9963,0.0293,0.2327
10336,305,6,4.18,0.9963,0.0295,0.2327
10336,307,6,4.18,0.9963,0.0297,0.2327
10336,309,6,4.18,0.9963,0.0299,0.2327
10336,311,6,4.18,0.9963,0.0301,0.2327
10336,313,6,4.18,0.9963,0.0303,0.2327
10336,315,6,4.18,0.9963,0.0305,0.2327
10336,317,6,4.18,0.9963,0.0307,0.2327
10336,319,6,4.18,0.9963,0.0309,0.2327
10336,321,6,4.18,0.9963,0.0311,0.2327
10336,323,6,4.18,0.9963,0.0312,0.2327
10336,325,6,4.18,0.9963,0.0314,0.2327
10336,327,6,4.18,0.9963,0.0316,0.2327
10336,329,6,4.18,0.9963,0.0318,0.2327
10336,331,6,4.18,0.9963,0.032,0.2327
10336,333,6,4.18,0.9963,0.0322,0.2327
10336,335,6,4.18,0.9963,0.0324,0.2327
10336,337,6,4.18,0.9963,0.0326,0.2327
10336,339,6,4.18,0.9963,0.0328,0.2327
10336,341,6,4.18,0.9963,0.033,0.2327
10336,343,6,4.18,0.9963,0.0332,0.2327
10336,345,6,4.18,0.9963,0.0334,0.2327
10336,347,6,4.18,0.9963,0.0336,0.2327
10336,349,6,4.18,0.9963,0.0338,0.2327
10336,351,6,4.18,0.9963,0.034,0.2327
10336,353,6,4.18,0.9963,0.0342,0.2327
10336,355,6,4.18,0.9963,0.0343,0.2327
10336,357,6,4.18,0.9963,0.0345,0.2327
10336,359,6,4.18,0.9963,0.0347,0.2327
10336,361,6,4.18,0.9963,0.0349,0.2327
10352,291,6,4.18,0.9963,0.0281,0.2327
10352,293,6,4.18,0.9963,0.0283,0.2327
10352,295,6,4.18,0.9963,0.0285,0.2327
10352,297,6,4.18,0.9963,0.0287,0.2327
10352,299,6,4.18,0.9963,0.0289,0.2327
10352,301,6,4.18,0.9963,0.0291,0.2327
10352,303,6,4.18,0.9963,0.0293,0.2327
10352,305,6,4.18,0.9963,0.0295,0.2327
10352,307,6,4.18,0.9963,0.0297,0.2327
10352,309,6,4.18,0.9963,0.0298,0.2327
10352,311,6,4.18,0.9963,0.03,0.2327
10352,313,6,4.18,0.9963,0.0302,0.2327
10352,315,6,4.18,0.9963,0.0304,0.2327
10352,317,6,4.18,0.9963,0.0306,0.2327
10352,319,6,4.18,0.9963,0.0308,0.2327
10352,321,6,4.18,0.9963,0.031,0.2327
10352,323,6,4.18,0.9963,0.0312,0.2327
10352,325,6,4.18,0.9963,0.0314,0.2327
10352,327,6,4.18,0.9963,0.0316,0.2327
10352,329,6,4.18,0.9963,0.0318,0.2327
10352,331,6,4.18,0.9963,0.032,0.2327
10352,333,6,4.18,0.9963,0.0322,0.2327
10352,335,6,4.18,0.9963,0.0324,0.2327
10352,337,6,4.18,0.9963,0.0326,0.2327
10352,339,6,4.18,0.9963,0.0327,0.2327
10352,341,6,4.18,0.9963,0.0329,0.2327
10352,343,6,4.18,0.9963,0.0331,0.2327
10352,345,6,4.18,0.9963,0.0333,0.2327
10352,347,6,4.18,0.9963,0.0335,0.2327
10352,349,6,4.18,0.9963,0.0337,0.2327
10352,351,6,4.18,0.9963,0.0339,0.2327
10352,353,6,4.18,0.9963,0.0341,0.2327
10352,355,6,4.18,0.9963,0.0343,0.2327
10352,357,6,4.18,0.9963,0.0345,0.2327
10352,359,6,4.18,0.9963,0.0347,0.2327
10352,361,6,4.18,0.9963,0.0349,0.2327
10368,291,6,4.18,0.9963,0.0281,0.2327
10368,293,6,4.18,0.9963,0.0283,0.2327
10368,295,6,4.18,0.9963,0.0285,0.2327
10368,297,6,4.18,0.9963,0.0286,0.2327
10368,299,6,4.18,0.9963,0.0288,0.2327
10368,301,6,4.18,0.9963,0.029,0.2327
10368,303,6,4.18,0.9963,0.0292,0.2327
10368,305,6,4.18,0.9963,0.0294,0.2327
10368,307,6,4.18,0.9963,0.0296,0.2327
10368,309,6,4.18,0.9963,0.0298,0.2327
10368,311,6,4.18,0.9963,0.03,0.2327
10368,313,6,4.18,0.9963,0.0302,0.2327
10368,315,6,4.18,0.9963,0.0304,0.2327
10368,317,6,4.18,0.9963,0.0306,0.2327
10368,319,6,4.18,0.9963,0.0308,0.2327
10368,321,6,4.18,0.9963,0.031,0.2327
10368,323,6,4.18,0.9963,0.0312,0.2327
10368,325,6,4.18,0.9963,0.0313,0.2327
10368,327,6,4.18,0.9963,0.0315,0.2327
10368,329,6,4.18,0.9963,0.0317,0.2327
10368,331,6,4.18,0.9963,0.0319,0.2327
10368,333,6,4.18,0.9963,0.0321,0.2327
10368,335,6,4.18,0.9963,0.0323,0.2327
10368,337,6,4.18,0.9963,0.0325,0.2327
10368,339,6,4.18,0.9963,0.0327,0.2327
10368,341,6,4.18,0.9963,0.0329,0.2327
10368,343,6,4.18,0.9963,0.0331,0.2327
10368,345,6,4.18,0.9963,0.0333,0.2327
10368,347,6,4.18,0.9963,0.0335,0.2327
10368,349,6,4.18,0.9963,0.0337,0.2327
10368,351,6,4.18,0.9963,0.0339,0.2327
10368,353,6,4.18,0.9963,0.034,0.2327
10368,355,6,4.18,0.9963,0.0342,0.2327
10368,357,6,4.18,0.9963,0.0344,0.2327
10368,359,6,4.18,0.9963,0.0346,0.2327
10368,361,6,4.18,0.9963,0.0348,0.2327
10384,291,6,4.18,0.9963,0.028,0.2327
10384,293,6,4.18,0.9963,0.0282,0.2327
10384,295,6,4.18,0.9963,0.0284,0.2327
10384,297,6,4.18,0.9963,0.0286,0.2327
10384,299,6,4.18,0.9963,0.0288,0.2327
10384,301,6,4.18,0.9963,0.029,0.2327
10384,303,6,4.18,0.9963,0.0292,0.2327
10384,305,6,4.18,0.9963,0.0294,0.2327
10384,307,6,4.18,0.9963,0.0296,0.2327
10384,309,6,4.18,0.9963,0.0298,0.2327
10384,311,6,4.18,0.9963,0.0299,0.2327
10384,313,6,4.18,0.9963,0.0301,0.2327
10384,315,6,4.18,0.9963,0.0303,0.2327
10384,317,6,4.18,0.9963,0.0305,0.2327
10384,319,6,4.18,0.9963,0.0307,0.2327
10384,321,6,4.18,0.9963,0.0309,0.2327
10384,323,6,4.18,0.9963,0.0311,0.2327
10384,325,6,4.18,0.9963,0.0313,0.2327
10384,327,6,4.18,0.9963,0.0315,0.2327
10384,329,6,4.18,0.9963,0.0317,0.2327
10384,331,6,4.18,0.9963,0.0319,0.2327
10384,333,6,4.18,0.9963,0.0321,0.2327
10384,335,6,4.18,0.9963,0.0323,0.2327
10384,337,6,4.18,0.9963,0.0325,0.2327
10384,339,6,4.18,0.9963,0.0326,0.2327
10384,341,6,4.18,0.9963,0.0328,0.2327
10384,343,6,4.18,0.9963,0.033,0.2327
10384,345,6,4.18,0.9963,0.0332,0.2327
10384,347,6,4.18,0.9963,0.0334,0.2327
10384,349,6,4.18,0.9963,0.0336,0.2327
10384,351,6,4.18,0.9963,0.0338,0.2327
10384,353,6,4.18,0.9963,0.034,0.2327
10384,355,6,4.18,0.9963,0.0342,0.2327
10384,357,6,4.18,0.9963,0.0344,0.2327
10384,359,6,4.18,0.9963,0.0346,0.2327
10384,361,6,4.18,0.9963,0.0348,0.2327
10400,291,6,4.18,0.9963,0.028,0.2327
10400,293,6,4.18,0.9963,0.0282,0.2327
10400,295,6,4.18,0.9963,0.0284,0.2327
10400,297,6,4.18,0.9963,0.0286,0.2327
10400,299,6,4.18,0.9963,0.0288,0.2327
10400,301,6,4.18,0.9963,0.0289,0.2327
10400,303,6,4.18,0.9963,0.0291,0.2327
10400,305,6,4.18,0.9963,0.0293,0.2327
10400,307,6,4.18,0.9963,0.0295,0.2327
10400,309,6,4.18,0.9963,0.0297,0.2327
10400,311,6,4.18,0.9963,0.0299,0.2327
10400,313,6,4.18,0.9963,0.0301,0.2327
10400,315,6,4.18,0.9963,0.0303,0.2327
10400,317,6,4.18,0.9963,0.0305,0.2327
10400,319,6,4.18,0.9963,0.0307,0.2327
10400,321,6,4.18,0.9963,0.0309,0.2327
10400,323,6,4.18,0.9963,0.0311,0.2327
10400,325,6,4.18,0.9963,0.0312,0.2327
10400,327,6,4.18,0.9963,0.0314,0.2327
10400,329,6,4.18,0.9963,0.0316,0.2327
10400,331,6,4.18,0.9963,0.0318,0.2327
10400,333,6,4.18,0.9963,0.032,0.2327
10400,335,6,4.18,0.9963,0.0322,0.2327
10400,337,6,4.18,0.9963,0.0324,0.2327
10400,339,6,4.18,0.9963,0.0326,0.2327
10400,341,6,4.18,0.9963,0.0328,0.2327
10400,343,6,4.18,0.9963,0.033,0.2327
10400,345,6,4.18,0.9963,0.0332,0.2327
10400,347,6,4.18,0.9963,0.0334,0.2327
10400,349,6,4.18,0.9963,0.0336,0.2327
10400,351,6,4.18,0.9963,0.0338,0.2327
10400,353,6,4.18,0.9963,0.0339,0.2327
10400,355,6,4.18,0.9963,0.0341,0.2327
10400,357,6,4.18,0.9963,0.0343,0.2327
10400,359,6,4.18,0.9963,0.0345,0.2327
10400,361,6,4.18,0.9963,0.0347,0.2327
10416,291,6,4.18,0.9963,0.0279,0.2327
10416,293,6,4.18,0.9963,0.0281,0.2327
10416,295,6,4.18,0.9963,0.0283,0.2327
10416,297,6,4.18,0.9963,0.0285,0.2327
10416,299,6,4.18,0.9963,0.0287,0.2327
10416,301,6,4.18,0.9963,0.0289,0.2327
10416,303,6,4.18,0.9963,0.0291,0.2327
10416,305,6,4.18,0.9963,0.0293,0.2327
10416,307,6,4.18,0.9963,0.0295,0.2327
10416,309,6,4.18,0.9963,0.0297,0.2327
10416,311,6,4.18,0.9963,0.0299,0.2327
10416,313,6,4.18,0.9963,0.03,0.2327
10416,315,6,4.18,0.9963,0.0302,0.2327
10416,317,6,4.18,0.9963,0.0304,0.2327
10416,319,6,4.18,0.9963,0.0306,0.2327
10416,321,6,4.18,0.9963,0.0308,0.2327
10416,323,6,4.18,0.9963,0.031,0.2327
10416,325,6,4.18,0.9963,0.0312,0.2327
10416,327,6,4.18,0.9963,0.0314,0.2327
10416,329,6,4.18,0.9963,0.0316,0.2327
10416,331,6,4.18,0.9963,0.0318,0.2327
10416,333,6,4.18,0.9963,0.032,0.2327
10416,335,6,4.18,0.9963,0.0322,0.2327
10416,337,6,4.18,0.9963,0.0324,0.2327
10416,339,6,4.18,0.9963,0.0325,0.2327
10416,341,6,4.18,0.9963,0.0327,0.2327
10416,343,6,4.18,0.9963,0.0329,0.2327
10416,345,6,4.18,0.9963,0.0331,0.2327
10416,347,6,4.18,0.9963,0.0333,0.2327
10416,349,6,4.18,0.9963,0.0335,0.2327
10416,351,6,4.18,0.9963,0.0337,0.2327
10416,353,6,4.18,0.9963,0.0339,0.2327
10416,355,6,4.18,0.9963,0.0341,0.2327
10416,357,6,4.18,0.9963,0.0343,0.2327
10416,359,6,4.18,0.9963,0.0345,0.2327
10416,361,6,4.18,0.9963,0.0347,0.2327
10432,291,6,4.18,0.9963,0.0279,0.2327
10432,293,6,4.18,0.9963,0.0281,0.2327
10432,295,6,4.18,0.9963,0.0283,0.2327
10432,297,6,4.18,0.9963,0.0285,0.2327
10432,299,6,4.18,0.9963,0.0287,0.2327
10432,301,6,4.18,0.9963,0.0289,0.2327
10432,303,6,4.18,0.9963,0.029,0.2327
10432,305,6,4.18,0.9963,0.0292,0.2327
10432,307,6,4.18,0.9963,0.0294,0.2327
10432,309,6,4.18,0.9963,0.0296,0.2327
10432,311,6,4.18,0.9963,0.0298,0.2327
10432,313,6,4.18,0.9963,0.03,0.2327
10432,315,6,4.18,0.9963,0.0302,0.2327
10432,317,6,4.18,0.9963,0.0304,0.2327
10432,319,6,4.18,0.9963,0.0306,0.2327
10432,321,6,4.18,0.9963,0.0308,0.2327
10432,323,6,4.18,0.9963,0.031,0.2327
10432,325,6,4.18,0.9963,0.0312,0.2327
10432,327,6,4.18,0.9963,0.0313,0.2327
10432,329,6,4.18,0.9963,0.0315,0.2327
10432,331,6,4.18,0.9963,0.0317,0.2327
10432,333,6,4.18,0.9963,0.0319,0.2327
10432,335,6,4.18,0.9963,0.0321,0.2327
10432,337,6,4.18,0.9963,0.0323,0.2327
10432,339,6,4.18,0.9963,0.0325,0.2327
10432,341,6,4.18,0.9963,0.0327,0.2327
10432,343,6,4.18,0.9963,0.0329,0.2327
10432,345,6,4.18,0.9963,0.0331,0.2327
10432,347,6,4.18,0.9963,0.0333,0.2327
10432,349,6,4.18,0.9963,0.0335,0.2327
10432,351,6,4.18,0.9963,0.0336,0.2327
10432,353,6,4.18,0.9963,0.0338,0.2327
10432,355,6,4.18,0.9963,0.034,0.2327
10432,357,6,4.18,0.9963,0.0342,0.2327
10432,359,6,4.18,0.9963,0.0344,0.2327
10432,361,6,4.18,0.9963,0.0346,0.2327
10448,291,6,4.18,0.9963,0.0279,0.2327
10448,293,6,4.18,0.9963,0.028,0.2327
10448,295,6,4.18,0.9963,0.0282,0.2327
10448,297,6,4.18,0.9963,0.0284,0.2327
10448,299,6,4.18,0.9963,0.0286,0.2327
10448,301,6,4.18,0.9963,0.0288,0.2327
10448,303,6,4.18,0.9963,0.029,0.2327
10448,305,6,4.18,0.9963,0.0292,0.2327
10448,307,6,4.18,0.9963,0.0294,0.2327
10448,309,6,4.18,0.9963,0.0296,0.2327
10448,311,6,4.18,0.9963,0.0298,0.2327
10448,313,6,4.18,0.9963,0.03,0.2327
10448,315,6,4.18,0.9963,0.0301,0.2327
10448,317,6,4.18,0.9963,0.0303,0.2327
10448,319,6,4.18,0.9963,0.0305,0.2327
10448,321,6,4.18,0.9963,0.0307,0.2327
10448,323,6,4.18,0.9963,0.0309,0.2327
10448,325,6,4.18,0.9963,0.0311,0.2327
10448,327,6,4.18,0.9963,0.0313,0.2327
10448,329,6,4.18,0.9963,0.0315,0.2327
10448,331,6,4.18,0.9963,0.0317,0.2327
10448,333,6,4.18,0.9963,0.0319,0.2327
10448,335,6,4.18,0.9963,0.0321,0.2327
10448,337,6,4.18,0.9963,0.0323,0.2327
10448,339,6,4.18,0.9963,0.0324,0.2327
10448,341,6,4.18,0.9963,0.0326,0.2327
10448,343,6,4.18,0.9963,0.0328,0.2327
10448,345,6,4.18,0.9963,0.033,0.2327
10448,347,6,4.18,0.9963,0.0332,0.2327
10448,349,6,4.18,0.9963,0.0334,0.2327
10448,351,6,4.18,0.9963,0.0336,0.2327
10448,353,6,4.18,0.9963,0.0338,0.2327
10448,355,6,4.18,0.9963,0.034,0.2327
10448,357,6,4.18,0.9963,0.0342,0.2327
10448,359,6,4.18,0.9963,0.0344,0.2327
10448,361,6,4.18,0.9963,0.0346,0.2327
10464,291,6,4.18,0.9963,0.0278,0.2327
10464,293,6,4.18,0.9963,0.028,0.2327
10464,295,6,4.18,0.9963,0.0282,0.2327
10464,297,6,4.18,0.9963,0.0284,0.2327
10464,299,6,4.18,0.9963,0.0286,0.2327
10464,301,6,4.18,0.9963,0.0288,0.2327
10464,303,6,4.18,0.9963,0.029,0.2327
10464,305,6,4.18,0.9963,0.0291,0.2327
10464,307,6,4.18,0.9963,0.0293,0.2327
10464,309,6,4.18,0.9963,0.0295,0.2327
10464,311,6,4.18,0.9963,0.0297,0.2327
10464,313,6,4.18,0.9963,0.0299,0.2327
10464,315,6,4.18,0.9963,0.0301,0.2327
10464,317,6,4.18,0.9963,0.0303,0.2327
10464,319,6,4.18,0.9963,0.0305,0.2327
10464,321,6,4.18,0.9963,0.0307,0.2327
10464,323,6,4.18,0.9963,0.0309,0.2327
10464,325,6,4.18,0.9963,0.0311,0.2327
10464,327,6,4.18,0.9963,0.0312,0.2327
10464,329,6,4.18,0.9963,0.0314,0.2327
10464,331,6,4.18,0.9963,0.0316,0.2327
10464,333,6,4.18,0.9963,0.0318,0.2327
10464,335,6,4.18,0.9963,0.032,0.2327
10464,337,6,4.18,0.9963,0.0322,0.2327
10464,339,6,4.18,0.9963,0.0324,0.2327
10464,341,6,4.18,0.9963,0.0326,0.2327
10464,343,6,4.18,0.9963,0.0328,0.2327
10464,345,6,4.18,0.9963,0.033,0.2327
10464,347,6,4.18,0.9963,0.0332,0.2327
10464,349,6,4.18,0.9963,0.0334,0.2327
10464,351,6,4.18,0.9963,0.0335,0.2327
10464,353,6,4.18,0.9963,0.0337,0.2327
10464,355,6,4.18,0.9963,0.0339,0.2327
10464,357,6,4.18,0.9963,0.0341,0.2327
10464,359,6,4.18,0.9963,0.0343,0.2327
10464,361,6,4.18,0.9963,0.0345,0.2327
10480,291,6,4.18,0.9963,0.0278,0.2327
10480,293,6,4.18,0.9963,0.028,0.2327
10480,295,6,4.18,0.9963,0.0281,0.2327
10480,297,6,4.18,0.9963,0.0283,0.2327
10480,299,6,4.18,0.9963,0.0285,0.2327
10480,301,6,4.18,0.9963,0.0287,0.2327
10480,303,6,4.18,0.9963,0.0289,0.2327
10480,305,6,4.18,0.9963,0.0291,0.2327
10480,307,6,4.18,0.9963,0.0293,0.2327
10480,309,6,4.18,0.9963,0.0295,0.2327
10480,311,6,4.18,0.9963,0.0297,0.2327
10480,313,6,4.18,0.9963,0.0299,0.2327
10480,315,6,4.18,0.9963,0.0301,0.2327
10480,317,6,4.18,0.9963,0.0302,0.2327
10480,319,6,4.18,0.9963,0.0304,0.2327
10480,321,6,4.18,0.9963,0.0306,0.2327
10480,323,6,4.18,0.9963,0.0308,0.2327
10480,325,6,4.18,0.9963,0.031,0.2327
10480,327,6,4.18,0.9963,0.0312,0.2327
10480,329,6,4.18,0.9963,0.0314,0.2327
10480,331,6,4.18,0.9963,0.0316,0.2327
10480,333,6,4.18,0.9963,0.0318,0.2327
10480,335,6,4.18,0.9963,0.032,0.2327
10480,337,6,4.18,0.9963,0.0322,0.2327
10480,339,6,4.18,0.9963,0.0323,0.2327
10480,341,6,4.18,0.9963,0.0325,0.2327
10480,343,6,4.18,0.9963,0.0327,0.2327
10480,345,6,4.18,0.9963,0.0329,0.2327
10480,347,6,4.18,0.9963,0.0331,0.2327
10480,349,6,4.18,0.9963,0.0333,0.2327
10480,351,6,4.18,0.9963,0.0335,0.2327
10480,353,6,4.18,0.9963,0.0337,0.2327
10480,355,6,4.18,0.9963,0.0339,0.2327
10480,357,6,4.18,0.9963,0.0341,0.2327
10480,359,6,4.18,0.9963,0.0343,0.2327
10480,361,6,4.18,0.9963,0.0344,0.2327
10496,291,6,4.18,0.9963,0.0277,0.2327
10496,293,6,4.18,0.9963,0.0279,0.2327
10496,295,6,4.18,0.9963,0.0281,0.2327
10496,297,6,4.18,0.9963,0.0283,0.2327
10496,299,6,4.18,0.9963,0.0285,0.2327
10496,301,6,4.18,0.9963,0.0287,0.2327
10496,303,6,4.18,0.9963,0.0289,0.2327
10496,305,6,4.18,0.9963,0.0291,0.2327
10496,307,6,4.18,0.9963,0.0292,0.2327
10496,309,6,4.18,0.9963,0.0294,0.2327
10496,311,6,4.18,0.9963,0.0296,0.2327
10496,313,6,4.18,0.9963,0.0298,0.2327
10496,315,6,4.18,0.9963,0.03,0.2327
10496,317,6,4.18,0.9963,0.0302,0.2327
10496,319,6,4.18,0.9963,0.0304,0.2327
10496,321,6,4.18,0.9963,0.0306,0.2327
10496,323,6,4.18,0.9963,0.0308,0.2327
10496,325,6,4.18,0.9963,0.031,0.2327
10496,327,6,4.18,0.9963,0.0312,0.2327
10496,329,6,4.18,0.9963,0.0313,0.2327
10496,331,6,4.18,0.9963,0.0315,0.2327
10496,333,6,4.18,0.9963,0.0317,0.2327
10496,335,6,4.18,0.9963,0.0319,0.2327
10496,337,6,4.18,0.9963,0.0321,0.2327
10496,339,6,4.18,0.9963,0.0323,0.2327
10496,341,6,4.18,0.9963,0.0325,0.2327
10496,343,6,4.18,0.9963,0.0327,0.2327
10496,345,6,4.18,0.9963,0.0329,0.2327
10496,347,6,4.18,0.9963,0.0331,0.2327
10496,349,6,4.18,0.9963,0.0333,0.2327
10496,351,6,4.18,0.9963,0.0334,0.2327
10496,353,6,4.18,0.9963,0.0336,0.2327
10496,355,6,4.18,0.9963,0.0338,0.2327
10496,357,6,4.18,0.9963,0.034,0.2327
10496,359,6,4.18,0.9963,0.0342,0.2327
10496,361,6,4.18,0.9963,0.0344,0.2327
10512,291,6,4.18,0.9963,0.0277,0.2327
10512,293,6,4.18,0.9963,0.0279,0.2327
10512,295,6,4.18,0.9963,0.0281,0.2327
10512,297,6,4.18,0.9963,0.0283,0.2327
10512,299,6,4.18,0.9963,0.0284,0.2327
10512,301,6,4.18,0.9963,0.0286,0.2327
10512,303,6,4.18,0.9963,0.0288,0.2327
10512,305,6,4.18,0.9963,0.029,0.2327
10512,307,6,4.18,0.9963,0.0292,0.2327
10512,309,6,4.18,0.9963,0.0294,0.2327
10512,311,6,4.18,0.9963,0.0296,0.2327
10512,313,6,4.18,0.9963,0.0298,0.2327
10512,315,6,4.18,0.9963,0.03,0.2327
10512,317,6,4.18,0.9963,0.0302,0.2327
10512,319,6,4.18,0.9963,0.0303,0.2327
10512,321,6,4.18,0.9963,0.0305,0.2327
10512,323,6,4.18,0.9963,0.0307,0.2327
10512,325,6,4.18,0.9963,0.0309,0.2327
10512,327,6,4.18,0.9963,0.0311,0.2327
10512,329,6,4.18,0.9963,0.0313,0.2327
10512,331,6,4.18,0.9963,0.0315,0.2327
10512,333,6,4.18,0.9963,0.0317,0.2327
10512,335,6,4.18,0.9963,0.0319,0.2327
10512,337,6,4.18,0.9963,0.0321,0.2327
10512,339,6,4.18,0.9963,0.0322,0.2327
10512,341,6,4.18,0.9963,0.0324,0.2327
10512,343,6,4.18,0.9963,0.0326,0.2327
10512,345,6,4.18,0.9963,0.0328,0.2327
10512,347,6,4.18,0.9963,0.033,0.2327
10512,349,6,4.18,0.9963,0.0332,0.2327
10512,351,6,4.18,0.9963,0.0334,0.2327
10512,353,6,4.18,0.9963,0.0336,0.2327
10512,355,6,4.18,0.9963,0.0338,0.2327
10512,357,6,4.18,0.9963,0.034,0.2327
10512,359,6,4.18,0.9963,0.0342,0.2327
10512,361,6,4.18,0.9963,0.0343,0.2327
10528,291,6,4.18,0.9963,0.0276,0.2327
10528,293,6,4.18,0.9963,0.0278,0.2327
10528,295,6,4.18,0.9963,0.028,0.2327
10528,297,6,4.18,0.9963,0.0282,0.2327
10528,299,6,4.18,0.9963,0.0284,0.2327
10528,301,6,4.18,0.9963,0.0286,0.2327
10528,303,6,4.18,0.9963,0.0288,0.2327
10528,305,6,4.18,0.9963,0.029,0.2327
10528,307,6,4.18,0.9963,0.0292,0.2327
10528,309,6,4.18,0.9963,0.0294,0.2327
10528,311,6,4.18,0.9963,0.0295,0.2327
10528,313,6,4.18,0.9963,0.0297,0.2327
10528,315,6,4.18,0.9963,0.0299,0.2327
10528,317,6,4.18,0.9963,0.0301,0.2327
10528,319,6,4.18,0.9963,0.0303,0.2327
10528,321,6,4.18,0.9963,0.0305,0.2327
10528,323,6,4.18,0.9963,0.0307,0.2327
10528,325,6,4.18,0.9963,0.0309,0.2327
10528,327,6,4.18,0.9963,0.0311,0.2327
10528,329,6,4.18,0.9963,0.0312,0.2327
10528,331,6,4.18,0.9963,0.0314,0.2327
10528,333,6,4.18,0.9963,0.0316,0.2327
10528,335,6,4.18,0.9963,0.0318,0.2327
10528,337,6,4.18,0.9963,0.032,0.2327
10528,339,6,4.18,0.9963,0.0322,0.2327
10528,341,6,4.18,0.9963,0.0324,0.2327
10528,343,6,4.18,0.9963,0.0326,0.2327
10528,345,6,4.18,0.9963,0.0328,0.2327
10528,347,6,4.18,0.9963,0.033,0.2327
10528,349,6,4.18,0.9963,0.0331,0.2327
10528,351,6,4.18,0.9963,0.0333,0.2327
10528,353,6,4.18,0.9963,0.0335,0.2327
10528,355,6,4.18,0.9963,0.0337,0.2327
10528,357,6,4.18,0.9963,0.0339,0.2327
10528,359,6,4.18,0.9963,0.0341,0.2327
10528,361,6,4.18,0.9963,0.0343,0.2327
10544,291,6,4.18,0.9963,0.0276,0.2327
10544,293,6,4.18,0.9963,0.0278,0.2327
10544,295,6,4.18,0.9963,0.028,0.2327
10544,297,6,4.18,0.9963,0.0282,0.2327
10544,299,6,4.18,0.9963,0.0284,0.2327
10544,301,6,4.18,0.9963,0.0285,0.2327
10544,303,6,4.18,0.9963,0.0287,0.2327
10544,305,6,4.18,0.9963,0.0289,0.2327
10544,307,6,4.18,0.9963,0.0291,0.2327
10544,309,6,4.18,0.9963,0.0293,0.2327
10544,311,6,4.18,0.9963,0.0295,0.2327
10544,313,6,4.18,0.9963,0.0297,0.2327
10544,315,6,4.18,0.9963,0.0299,0.2327
10544,317,6,4.18,0.9963,0.0301,0.2327
10544,319,6,4.18,0.9963,0.0303,0.2327
10544,321,6,4.18,0.9963,0.0304,0.2327
10544,323,6,4.18,0.9963,0.0306,0.2327
10544,325,6,4.18,0.9963,0.0308,0.2327
10544,327,6,4.18,0.9963,0.031,0.2327
10544,329,6,4.18,0.9963,0.0312,0.2327
10544,331,6,4.18,0.9963,0.0314,0.2327
10544,333,6,4.18,0.9963,0.0316,0.2327
10544,335,6,4.18,0.9963,0.0318,0.2327
10544,337,6,4.18,0.9963,0.032,0.2327
10544,339,6,4.18,0.9963,0.0322,0.2327
10544,341,6,4.18,0.9963,0.0323,0.2327
10544,343,6,4.18,0.9963,0.0325,0.2327
10544,345,6,4.18,0.9963,0.0327,0.2327
10544,347,6,4.18,0.9963,0.0329,0.2327
10544,349,6,4.18,0.9963,0.0331,0.2327
10544,351,6,4.18,0.9963,0.0333,0.2327
10544,353,6,4.18,0.9963,0.0335,0.2327
10544,355,6,4.18,0.9963,0.0337,0.2327
10544,357,6,4.18,0.9963,0.0339,0.2327
10544,359,6,4.18,0.9963,0.034,0.2327
10544,361,6,4.18,0.9963,0.0342,0.2327
10560,291,6,4.18,0.9963,0.0276,0.2327
10560,293,6,4.18,0.9963,0.0277,0.2327
10560,295,6,4.18,0.9963,0.0279,0.2327
10560,297,6,4.18,0.9963,0.0281,0.2327
10560,299,6,4.18,0.9963,0.0283,0.2327
10560,301,6,4.18,0.9963,0.0285,0.2327
10560,303,6,4.18,0.9963,0.0287,0.2327
10560,305,6,4.18,0.9963,0.0289,0.2327
10560,307,6,4.18,0.9963,0.0291,0.2327
10560,309,6,4.18,0.9963,0.0293,0.2327
10560,311,6,4.18,0.9963,0.0295,0.2327
10560,313,6,4.18,0.9963,0.0296,0.2327
10560,315,6,4.18,0.9963,0.0298,0.2327
10560,317,6,4.18,0.9963,0.03,0.2327
10560,319,6,4.18,0.9963,0.0302,0.2327
10560,321,6,4.18,0.9963,0.0304,0.2327
10560,323,6,4.18,0.9963,0.0306,0.2327
10560,325,6,4.18,0.9963,0.0308,0.2327
10560,327,6,4.18,0.9963,0.031,0.2327
10560,329,6,4.18,0.9963,0.0312,0.2327
10560,331,6,4.18,0.9963,0.0313,0.2327
10560,333,6,4.18,0.9963,0.0315,0.2327
10560,335,6,4.18,0.9963,0.0317,0.2327
10560,337,6,4.18,0.9963,0.0319,0.2327
10560,339,6,4.18,0.9963,0.0321,0.2327
