variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS625/heap/trial_m56_ml13_efc416_efs2000_20251204_140231.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,43,10,735,625,4228.812057,4234.283836, 392.462152, 0.989140, 2.548016, 26996.279200, 21524, 25480.164013
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS625/dynamic_struct/run_20251204_140254_004.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,43,10,735,625,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS625/no_reorder/trial_m33_ml12_efc647_efs2000_20251204_140346.log,1,,,,,,,,,,,,,,,,,,
dynamic_with_opts,0,0,0,0,0,1,0,43,10,735,625,45738.015497,45788.280273, 39.516873, 0.989140, 25.305646, 26996.279200, 21524, 253056.462269
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS625/dynamic_with_opts/run_20251204_140817_507.log,1,,,,,,,,,,,,,,,,,,
nothing,1,1,1,1,1,1,1,43,10,735,625,5156.266622,6562.762743, 219.272434, 0.000000, 4.560537, 27015.865800, 21772, 45605.367798
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS625/nothing/run_20251204_141538_391.log,1,,,,,,,,,,,,,,,,,,
full,0,0,0,0,0,0,0,43,10,735,648,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS648/full/trial_m33_ml12_efc647_efs1040_20251204_141706.log,1,,,,,,,,,,,,,,,,,,
no_csr,1,0,0,0,0,0,0,43,10,735,648,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS648/no_csr/trial_m33_ml12_efc647_efs800_20251204_141813.log,1,,,,,,,,,,,,,,,,,,
no_prefetch,0,1,0,0,0,0,0,43,10,735,648,,,,,,,,
