STAMP,NUM_CENTROIDS,KMEANS_ITER,NPROBE,ELAPSED_s,RECALL,AVG_QUERY_TIME_ms,INDEX_BUILD_TIME_s
c640_i1_p128,640,1,128,21,0.9974,6.77,1
c2048_i16_p3000,2048,16,3000,44,0.9974,6.98,22
c2048_i16_p4096,2048,16,4096,42,0.9974,7.14,20
c2048_i16_p800,2048,16,800,52,0.9974,7.55,26
c640_i1_p4096,640,1,4096,21,0.9974,7.79,1
c640_i1_p224,640,1,224,28,0.9974,7.8,3
c640_i1_p3000,640,1,3000,23,0.9974,7.93,1
c640_i1_p800,640,1,800,25,0.9974,7.95,1
c640_i1_p1024,640,1,1024,25,0.9974,7.97,1
c2048_i16_p2048,2048,16,2048,46,0.9974,8.18,20
c640_i1_p256,640,1,256,24,0.9974,8.25,1
c2048_i16_p1024,2048,16,1024,50,0.9974,8.31,24
c640_i1_p324,640,1,324,24,0.9974,8.69,1
c18432_i1_p4096,18432,1,4096,31,0.9974,8.73,10
c640_i1_p400,640,1,400,27,0.9974,8.93,1
c640_i1_p512,640,1,512,25,0.9974,9.21,1
c640_i1_p648,640,1,648,30,0.9974,10.03,1
c640_i1_p2048,640,1,2048,24,0.9974,10.78,1
c4096_i16_p128,4096,16,128,61,0.9972,1.41,42
c5120_i1_p256,5120,1,256,20,0.9972,1.89,4
c16384_i16_p324,16384,16,324,191,0.9972,2.01,170
c10240_i16_p324,10240,16,324,131,0.9972,2.02,108
c8192_i1_p400,8192,1,400,24,0.9972,2.1,5
c4096_i1_p256,4096,1,256,20,0.9972,2.3,4
c5120_i16_p400,5120,16,400,70,0.9972,2.33,53
c18432_i1_p648,18432,1,648,30,0.9972,2.49,13
c20480_i1_p648,20480,1,648,36,0.9972,2.7,15
c18432_i16_p648,18432,16,648,215,0.9972,2.78,191
c5120_i16_p512,5120,16,512,79,0.9972,3.05,54
c4096_i16_p648,4096,16,648,61,0.9972,3.45,40
c640_i1_p64,640,1,64,19,0.9972,3.62,1
c18432_i16_p2048,18432,16,2048,229,0.9972,4.53,202
c896_i1_p128,896,1,128,21,0.9972,4.6,1
c4096_i16_p800,4096,16,800,63,0.9972,4.81,42
c20480_i16_p2048,20480,16,2048,267,0.9972,4.94,242
c4096_i16_p1024,4096,16,1024,68,0.9972,5.32,47
c18432_i16_p3000,18432,16,3000,218,0.9972,6.51,197
c896_i1_p256,896,1,256,27,0.9972,6.66,4
c18432_i16_p4096,18432,16,4096,212,0.9972,6.72,191
c896_i1_p224,896,1,224,22,0.9972,6.75,1
c2560_i16_p1024,2560,16,1024,48,0.9972,6.76,27
c2560_i16_p3000,2560,16,3000,47,0.9972,7,26
c2560_i16_p4096,2560,16,4096,47,0.9972,7.08,26
c2560_i16_p800,2560,16,800,56,0.9972,7.42,31
c896_i1_p1024,896,1,1024,24,0.9972,7.88,4
c2560_i16_p2048,2560,16,2048,47,0.9972,8.01,25
c896_i1_p2048,896,1,2048,25,0.9972,8.02,1
c896_i1_p800,896,1,800,26,0.9972,8.1,1
c896_i1_p4096,896,1,4096,28,0.9972,8.42,1
c896_i1_p400,896,1,400,26,0.9972,8.52,1
c896_i1_p648,896,1,648,30,0.9972,8.58,4
c896_i1_p512,896,1,512,25,0.9972,8.92,2
c896_i1_p324,896,1,324,25,0.9972,9.01,1
c896_i1_p3000,896,1,3000,27,0.9972,11.16,1
c6144_i16_p224,6144,16,224,84,0.997,1.51,61
c1024_i16_p64,1024,16,64,30,0.997,1.82,13
c10240_i1_p400,10240,1,400,22,0.997,1.96,7
c2048_i1_p128,2048,1,128,18,0.997,2.3,2
c2048_i16_p128,2048,16,128,43,0.997,2.45,22
c18432_i16_p1024,18432,16,1024,211,0.997,3.74,188
c20480_i16_p3000,20480,16,3000,248,0.997,5.73,229
c20480_i16_p4096,20480,16,4096,247,0.997,6.9,226
c3072_i16_p128,3072,16,128,44,0.9968,1.35,29
c8192_i16_p224,8192,16,224,100,0.9968,1.41,83
c20480_i1_p512,20480,1,512,30,0.9968,2.11,13
c5120_i16_p324,5120,16,324,80,0.9968,2.21,56
c6144_i1_p324,6144,1,324,21,0.9968,2.25,4
c768_i16_p64,768,16,64,26,0.9968,2.29,9
c18432_i16_p512,18432,16,512,215,0.9968,2.88,192
c5120_i16_p648,5120,16,648,71,0.9968,3.15,49
c5120_i16_p800,5120,16,800,80,0.9968,5.07,56
c4096_i16_p4096,4096,16,4096,63,0.9968,7.09,42
c4096_i16_p2048,4096,16,2048,64,0.9968,7.23,42
c4096_i16_p3000,4096,16,3000,66,0.9968,8.26,42
c16384_i16_p256,16384,16,256,192,0.9966,1.57,172
c5120_i16_p256,5120,16,256,72,0.9966,1.99,53
c18432_i16_p400,18432,16,400,211,0.9966,2.08,191
c20480_i16_p400,20480,16,400,236,0.9966,2.12,211
c16384_i1_p512,16384,1,512,27,0.9966,2.24,11
c384_i16_p32,384,16,32,22,0.9966,2.37,5
c5120_i16_p1024,5120,16,1024,77,0.9966,5.94,51
c5120_i16_p2048,5120,16,2048,80,0.9966,7.66,54
c5120_i16_p4096,5120,16,4096,78,0.9966,7.81,55
c5120_i16_p3000,5120,16,3000,78,0.9966,8.26,56
c896_i16_p64,896,16,64,25,0.9964,1.97,9
c4096_i1_p224,4096,1,224,20,0.9964,2.17,3
c18432_i1_p512,18432,1,512,34,0.9964,3.1,12
c5120_i16_p224,5120,16,224,65,0.9962,1.43,48
c10240_i16_p256,10240,16,256,128,0.9962,1.56,106
c8192_i1_p324,8192,1,324,26,0.9962,1.93,8
c5120_i1_p224,5120,1,224,19,0.9962,2.13,4
c256_i1_p32,256,1,32,19,0.9962,4.25,1
c10240_i16_p224,10240,16,224,121,0.996,1.42,102
c2560_i16_p128,2560,16,128,39,0.996,1.54,23
c18432_i16_p324,18432,16,324,211,0.996,1.84,187
c768_i1_p64,768,1,64,19,0.996,3.12,2
c16384_i16_p224,16384,16,224,180,0.9958,1.43,159
c20480_i16_p324,20480,16,324,230,0.9958,1.79,210
c10240_i1_p324,10240,1,324,24,0.9958,1.81,7
c1536_i16_p64,1536,16,64,38,0.9956,1.49,21
c6144_i1_p256,6144,1,256,22,0.9954,1.83,5
c1280_i16_p64,1280,16,64,28,0.995,1.52,12
c18432_i16_p256,18432,16,256,215,0.995,1.96,189
c16384_i1_p400,16384,1,400,38,0.9948,1.92,18
c2560_i1_p128,2560,1,128,17,0.9948,2.04,2
c5120_i16_p128,5120,16,128,71,0.9946,1.22,51
c8192_i1_p256,8192,1,256,20,0.9946,1.58,5
c512_i16_p32,512,16,32,21,0.9946,1.75,5
c3072_i1_p128,3072,1,128,19,0.9946,1.88,3
c20480_i16_p256,20480,16,256,238,0.9946,2.1,215
c6144_i1_p224,6144,1,224,24,0.9946,2.74,4
c20480_i16_p224,20480,16,224,220,0.9942,1.51,200
c20480_i1_p400,20480,1,400,37,0.9942,2.15,17
c896_i1_p64,896,1,64,18,0.9942,3.55,1
c6144_i16_p128,6144,16,128,78,0.994,1.01,59
c18432_i1_p400,18432,1,400,28,0.994,1.77,12
c18432_i16_p224,18432,16,224,204,0.9938,1.75,179
c1024_i1_p64,1024,1,64,20,0.9938,2.54,2
c16384_i1_p324,16384,1,324,27,0.9934,1.61,11
c10240_i1_p256,10240,1,256,21,0.993,1.45,6
c640_i16_p32,640,16,32,21,0.9928,1.48,6
c384_i1_p32,384,1,32,19,0.9926,3.12,1
c8192_i1_p224,8192,1,224,22,0.9924,1.51,6
c18432_i1_p324,18432,1,324,30,0.9924,2.34,12
c2048_i16_p64,2048,16,64,34,0.9922,1.08,21
c20480_i1_p324,20480,1,324,30,0.9918,1.83,13
c4096_i1_p128,4096,1,128,19,0.9918,2.33,3
c768_i16_p32,768,16,32,28,0.9916,1.57,11
c8192_i16_p128,8192,16,128,104,0.9914,1.66,82
c2560_i16_p64,2560,16,64,40,0.991,0.96,25
c10240_i1_p224,10240,1,224,23,0.9908,1.57,7
c1280_i1_p64,1280,1,64,18,0.9908,2.21,2
c10240_i16_p128,10240,16,128,115,0.9904,0.94,96
c3072_i16_p64,3072,16,64,51,0.9904,1.1,34
c18432_i1_p256,18432,1,256,26,0.9904,1.56,11
c16384_i1_p256,16384,1,256,27,0.9902,1.41,11
c1536_i1_p64,1536,1,64,19,0.99,2.41,3
c896_i16_p32,896,16,32,22,0.9892,1.21,9
c5120_i1_p128,5120,1,128,20,0.989,1.4,4
c16384_i1_p224,16384,1,224,31,0.9886,1.6,13
c512_i1_p32,512,1,32,18,0.9886,2.79,1
c4096_i16_p64,4096,16,64,52,0.9882,0.81,39
c20480_i1_p256,20480,1,256,31,0.988,1.6,14
c16384_i16_p128,16384,16,128,233,0.9878,1.61,209
c1024_i16_p32,1024,16,32,23,0.9868,1.14,10
c1280_i16_p32,1280,16,32,28,0.9864,0.94,11
c18432_i1_p224,18432,1,224,27,0.9858,1.52,11
c20480_i1_p224,20480,1,224,39,0.9858,1.95,19
c20480_i16_p128,20480,16,128,219,0.9856,1.54,200
c640_i1_p32,640,1,32,18,0.9856,2.4,1
c5120_i16_p64,5120,16,64,63,0.9852,0.79,48
c18432_i16_p128,18432,16,128,200,0.9846,1.32,179
c6144_i1_p128,6144,1,128,21,0.9838,1.54,4
c6144_i16_p64,6144,16,64,84,0.9832,0.93,63
c1536_i16_p32,1536,16,32,30,0.9828,0.82,17
c2048_i1_p64,2048,1,64,18,0.9828,1.45,2
c8192_i1_p128,8192,1,128,20,0.9812,1.15,6
c768_i1_p32,768,1,32,19,0.9812,2.85,1
c2560_i1_p64,2560,1,64,18,0.9808,1.26,2
c10240_i1_p128,10240,1,128,22,0.9796,1.32,7
c8192_i16_p64,8192,16,64,100,0.9762,0.93,84
c896_i1_p32,896,1,32,17,0.9762,1.82,2
c2048_i16_p32,2048,16,32,35,0.9758,0.75,18
c3072_i1_p64,3072,1,64,17,0.9758,1.13,3
c1024_i1_p32,1024,1,32,16,0.9738,1.49,1
c16384_i1_p128,16384,1,128,25,0.973,1.14,10
c1280_i1_p32,1280,1,32,19,0.9712,1.22,3
c4096_i1_p64,4096,1,64,21,0.9704,1.03,3
